Regiokenmerken,LeerlingenStudenten_1,Perioden
CR99   ,3990.0,2013SJ00
CR99   ,3990.0,2014SJ00
CR99   ,3850.0,2015SJ00
CR99   ,3930.0,2016SJ00
CR99   ,3870.0,2017SJ00
CR99   ,3840.0,2018SJ00
CR99   ,3700.0,2019SJ00
CR99   ,3610.0,2020SJ00
CR99   ,3510.0,2021SJ00
CR99   ,3780.0,2022SJ00
CR99   ,2660.0,2023SJ00
GM1680 ,2370.0,2011SJ00
GM1680 ,2310.0,2012SJ00
GM1680 ,2220.0,2013SJ00
GM1680 ,2070.0,2014SJ00
GM1680 ,2000.0,2015SJ00
GM1680 ,1890.0,2016SJ00
GM1680 ,1870.0,2017SJ00
GM1680 ,1870.0,2018SJ00
GM1680 ,1870.0,2019SJ00
GM1680 ,1810.0,2020SJ00
GM1680 ,1780.0,2021SJ00
GM1680 ,1820.0,2022SJ00
GM1680 ,1820.0,2023SJ00
GM0738 ,1460.0,2011SJ00
GM0738 ,1400.0,2012SJ00
GM0738 ,1390.0,2013SJ00
GM0738 ,1360.0,2014SJ00
GM0738 ,1360.0,2015SJ00
GM0738 ,1330.0,2016SJ00
GM0738 ,1340.0,2017SJ00
GM0738 ,1360.0,2018SJ00
GM0738 ,,2019SJ00
GM0738 ,,2020SJ00
GM0738 ,,2021SJ00
GM0738 ,,2022SJ00
GM0738 ,,2023SJ00
GM0358 ,3400.0,2011SJ00
GM0358 ,3440.0,2012SJ00
GM0358 ,3410.0,2013SJ00
GM0358 ,3400.0,2014SJ00
GM0358 ,3380.0,2015SJ00
GM0358 ,3330.0,2016SJ00
GM0358 ,3220.0,2017SJ00
GM0358 ,3180.0,2018SJ00
GM0358 ,3070.0,2019SJ00
GM0358 ,2950.0,2020SJ00
GM0358 ,2850.0,2021SJ00
GM0358 ,2810.0,2022SJ00
GM0358 ,2700.0,2023SJ00
GM0197 ,2730.0,2011SJ00
GM0197 ,2650.0,2012SJ00
GM0197 ,2610.0,2013SJ00
GM0197 ,2580.0,2014SJ00
GM0197 ,2510.0,2015SJ00
GM0197 ,2460.0,2016SJ00
GM0197 ,2420.0,2017SJ00
GM0197 ,2310.0,2018SJ00
GM0197 ,2270.0,2019SJ00
GM0197 ,2210.0,2020SJ00
GM0197 ,2110.0,2021SJ00
GM0197 ,2080.0,2022SJ00
GM0197 ,2060.0,2023SJ00
GM0059 ,2990.0,2011SJ00
GM0059 ,2990.0,2012SJ00
GM0059 ,2920.0,2013SJ00
GM0059 ,2880.0,2014SJ00
GM0059 ,2840.0,2015SJ00
GM0059 ,2750.0,2016SJ00
GM0059 ,2670.0,2017SJ00
GM0059 ,2650.0,2018SJ00
GM0059 ,2570.0,2019SJ00
GM0059 ,2480.0,2020SJ00
GM0059 ,2440.0,2021SJ00
GM0059 ,2360.0,2022SJ00
GM0059 ,2340.0,2023SJ00
GM0482 ,2120.0,2011SJ00
GM0482 ,2150.0,2012SJ00
GM0482 ,2140.0,2013SJ00
GM0482 ,2120.0,2014SJ00
GM0482 ,2080.0,2015SJ00
GM0482 ,2080.0,2016SJ00
GM0482 ,2070.0,2017SJ00
GM0482 ,2090.0,2018SJ00
GM0482 ,2110.0,2019SJ00
GM0482 ,2090.0,2020SJ00
GM0482 ,2010.0,2021SJ00
GM0482 ,2020.0,2022SJ00
GM0482 ,1950.0,2023SJ00
GM0613 ,2680.0,2011SJ00
GM0613 ,2740.0,2012SJ00
GM0613 ,2690.0,2013SJ00
GM0613 ,2680.0,2014SJ00
GM0613 ,2630.0,2015SJ00
GM0613 ,2580.0,2016SJ00
GM0613 ,2540.0,2017SJ00
GM0613 ,2520.0,2018SJ00
GM0613 ,2480.0,2019SJ00
GM0613 ,2480.0,2020SJ00
GM0613 ,2470.0,2021SJ00
GM0613 ,2420.0,2022SJ00
GM0613 ,2340.0,2023SJ00
GM0361 ,8080.0,2011SJ00
GM0361 ,8000.0,2012SJ00
GM0361 ,8020.0,2013SJ00
GM0361 ,8000.0,2014SJ00
GM0361 ,9020.0,2015SJ00
GM0361 ,8960.0,2016SJ00
GM0361 ,8950.0,2017SJ00
GM0361 ,8820.0,2018SJ00
GM0361 ,8830.0,2019SJ00
GM0361 ,8780.0,2020SJ00
GM0361 ,8600.0,2021SJ00
GM0361 ,8570.0,2022SJ00
GM0361 ,8450.0,2023SJ00
GM0141 ,7280.0,2011SJ00
GM0141 ,7220.0,2012SJ00
GM0141 ,7000.0,2013SJ00
GM0141 ,6860.0,2014SJ00
GM0141 ,6700.0,2015SJ00
GM0141 ,6460.0,2016SJ00
GM0141 ,6240.0,2017SJ00
GM0141 ,6130.0,2018SJ00
GM0141 ,6030.0,2019SJ00
GM0141 ,5920.0,2020SJ00
GM0141 ,5760.0,2021SJ00
GM0141 ,5680.0,2022SJ00
GM0141 ,5540.0,2023SJ00
GM0034 ,21960.0,2011SJ00
GM0034 ,21870.0,2012SJ00
GM0034 ,21460.0,2013SJ00
GM0034 ,21120.0,2014SJ00
GM0034 ,20810.0,2015SJ00
GM0034 ,20530.0,2016SJ00
GM0034 ,20470.0,2017SJ00
GM0034 ,20400.0,2018SJ00
GM0034 ,20570.0,2019SJ00
GM0034 ,20720.0,2020SJ00
GM0034 ,20570.0,2021SJ00
GM0034 ,20650.0,2022SJ00
GM0034 ,20810.0,2023SJ00
GM0484 ,7090.0,2011SJ00
GM0484 ,6980.0,2012SJ00
GM0484 ,6850.0,2013SJ00
GM0484 ,10110.0,2014SJ00
GM0484 ,10060.0,2015SJ00
GM0484 ,9880.0,2016SJ00
GM0484 ,9900.0,2017SJ00
GM0484 ,9910.0,2018SJ00
GM0484 ,9820.0,2019SJ00
GM0484 ,9670.0,2020SJ00
GM0484 ,9480.0,2021SJ00
GM0484 ,9420.0,2022SJ00
GM0484 ,9250.0,2023SJ00
GM1723 ,880.0,2011SJ00
GM1723 ,850.0,2012SJ00
GM1723 ,840.0,2013SJ00
GM1723 ,810.0,2014SJ00
GM1723 ,820.0,2015SJ00
GM1723 ,780.0,2016SJ00
GM1723 ,780.0,2017SJ00
GM1723 ,790.0,2018SJ00
GM1723 ,770.0,2019SJ00
GM1723 ,780.0,2020SJ00
GM1723 ,760.0,2021SJ00
GM1723 ,770.0,2022SJ00
GM1723 ,780.0,2023SJ00
GM1959 ,,2011SJ00
GM1959 ,,2012SJ00
GM1959 ,,2013SJ00
GM1959 ,,2014SJ00
GM1959 ,,2015SJ00
GM1959 ,,2016SJ00
GM1959 ,,2017SJ00
GM1959 ,,2018SJ00
GM1959 ,5220.0,2019SJ00
GM1959 ,5120.0,2020SJ00
GM1959 ,5060.0,2021SJ00
GM1959 ,5090.0,2022SJ00
GM1959 ,5040.0,2023SJ00
GM0060 ,360.0,2011SJ00
GM0060 ,360.0,2012SJ00
GM0060 ,360.0,2013SJ00
GM0060 ,360.0,2014SJ00
GM0060 ,360.0,2015SJ00
GM0060 ,350.0,2016SJ00
GM0060 ,340.0,2017SJ00
GM0060 ,330.0,2018SJ00
GM0060 ,330.0,2019SJ00
GM0060 ,300.0,2020SJ00
GM0060 ,300.0,2021SJ00
GM0060 ,290.0,2022SJ00
GM0060 ,280.0,2023SJ00
GM0307 ,16300.0,2011SJ00
GM0307 ,16290.0,2012SJ00
GM0307 ,16350.0,2013SJ00
GM0307 ,16200.0,2014SJ00
GM0307 ,16180.0,2015SJ00
GM0307 ,16010.0,2016SJ00
GM0307 ,15680.0,2017SJ00
GM0307 ,15440.0,2018SJ00
GM0307 ,15100.0,2019SJ00
GM0307 ,14780.0,2020SJ00
GM0307 ,14410.0,2021SJ00
GM0307 ,14160.0,2022SJ00
GM0307 ,13840.0,2023SJ00
GM0362 ,6740.0,2011SJ00
GM0362 ,6810.0,2012SJ00
GM0362 ,6990.0,2013SJ00
GM0362 ,7200.0,2014SJ00
GM0362 ,7380.0,2015SJ00
GM0362 ,7630.0,2016SJ00
GM0362 ,7730.0,2017SJ00
GM0362 ,7850.0,2018SJ00
GM0362 ,8010.0,2019SJ00
GM0362 ,8150.0,2020SJ00
GM0362 ,8110.0,2021SJ00
GM0362 ,8150.0,2022SJ00
GM0362 ,8130.0,2023SJ00
GM0363 ,61180.0,2011SJ00
GM0363 ,61620.0,2012SJ00
GM0363 ,62420.0,2013SJ00
GM0363 ,63110.0,2014SJ00
GM0363 ,63570.0,2015SJ00
GM0363 ,63450.0,2016SJ00
GM0363 ,62810.0,2017SJ00
GM0363 ,62580.0,2018SJ00
GM0363 ,62300.0,2019SJ00
GM0363 ,61150.0,2020SJ00
GM0363 ,59660.0,2021SJ00
GM0363 ,58390.0,2022SJ00
GM0363 ,59680.0,2023SJ00
GM0366 ,1490.0,2011SJ00
GM0366 ,,2012SJ00
GM0366 ,,2013SJ00
GM0366 ,,2014SJ00
GM0366 ,,2015SJ00
GM0366 ,,2016SJ00
GM0366 ,,2017SJ00
GM0366 ,,2018SJ00
GM0366 ,,2019SJ00
GM0366 ,,2020SJ00
GM0366 ,,2021SJ00
GM0366 ,,2022SJ00
GM0366 ,,2023SJ00
GM0200 ,14700.0,2011SJ00
GM0200 ,14580.0,2012SJ00
GM0200 ,14290.0,2013SJ00
GM0200 ,13960.0,2014SJ00
GM0200 ,13780.0,2015SJ00
GM0200 ,13650.0,2016SJ00
GM0200 ,13600.0,2017SJ00
GM0200 ,13390.0,2018SJ00
GM0200 ,13410.0,2019SJ00
GM0200 ,13350.0,2020SJ00
GM0200 ,13200.0,2021SJ00
GM0200 ,13110.0,2022SJ00
GM0200 ,12990.0,2023SJ00
GM0003 ,1050.0,2011SJ00
GM0003 ,1030.0,2012SJ00
GM0003 ,980.0,2013SJ00
GM0003 ,980.0,2014SJ00
GM0003 ,960.0,2015SJ00
GM0003 ,930.0,2016SJ00
GM0003 ,940.0,2017SJ00
GM0003 ,920.0,2018SJ00
GM0003 ,870.0,2019SJ00
GM0003 ,870.0,2020SJ00
GM0003 ,,2021SJ00
GM0003 ,,2022SJ00
GM0003 ,,2023SJ00
GM0202 ,12860.0,2011SJ00
GM0202 ,13040.0,2012SJ00
GM0202 ,13050.0,2013SJ00
GM0202 ,13200.0,2014SJ00
GM0202 ,13100.0,2015SJ00
GM0202 ,13270.0,2016SJ00
GM0202 ,13400.0,2017SJ00
GM0202 ,13370.0,2018SJ00
GM0202 ,13290.0,2019SJ00
GM0202 ,13140.0,2020SJ00
GM0202 ,12890.0,2021SJ00
GM0202 ,12670.0,2022SJ00
GM0202 ,12520.0,2023SJ00
GM0106 ,6910.0,2011SJ00
GM0106 ,6860.0,2012SJ00
GM0106 ,6770.0,2013SJ00
GM0106 ,6590.0,2014SJ00
GM0106 ,6420.0,2015SJ00
GM0106 ,6330.0,2016SJ00
GM0106 ,6180.0,2017SJ00
GM0106 ,6090.0,2018SJ00
GM0106 ,5870.0,2019SJ00
GM0106 ,5710.0,2020SJ00
GM0106 ,5530.0,2021SJ00
GM0106 ,5410.0,2022SJ00
GM0106 ,5270.0,2023SJ00
GM0743 ,1650.0,2011SJ00
GM0743 ,1610.0,2012SJ00
GM0743 ,1570.0,2013SJ00
GM0743 ,1540.0,2014SJ00
GM0743 ,1460.0,2015SJ00
GM0743 ,1400.0,2016SJ00
GM0743 ,1350.0,2017SJ00
GM0743 ,1330.0,2018SJ00
GM0743 ,1300.0,2019SJ00
GM0743 ,1240.0,2020SJ00
GM0743 ,1220.0,2021SJ00
GM0743 ,1240.0,2022SJ00
GM0743 ,1230.0,2023SJ00
GM0744 ,400.0,2011SJ00
GM0744 ,420.0,2012SJ00
GM0744 ,400.0,2013SJ00
GM0744 ,410.0,2014SJ00
GM0744 ,380.0,2015SJ00
GM0744 ,380.0,2016SJ00
GM0744 ,400.0,2017SJ00
GM0744 ,400.0,2018SJ00
GM0744 ,390.0,2019SJ00
GM0744 ,400.0,2020SJ00
GM0744 ,410.0,2021SJ00
GM0744 ,410.0,2022SJ00
GM0744 ,420.0,2023SJ00
GM0308 ,2240.0,2011SJ00
GM0308 ,2220.0,2012SJ00
GM0308 ,2170.0,2013SJ00
GM0308 ,2150.0,2014SJ00
GM0308 ,2130.0,2015SJ00
GM0308 ,2110.0,2016SJ00
GM0308 ,2140.0,2017SJ00
GM0308 ,2130.0,2018SJ00
GM0308 ,2100.0,2019SJ00
GM0308 ,2080.0,2020SJ00
GM0308 ,2020.0,2021SJ00
GM0308 ,2080.0,2022SJ00
GM0308 ,2060.0,2023SJ00
GM0489 ,5650.0,2011SJ00
GM0489 ,5610.0,2012SJ00
GM0489 ,5420.0,2013SJ00
GM0489 ,5260.0,2014SJ00
GM0489 ,5110.0,2015SJ00
GM0489 ,5010.0,2016SJ00
GM0489 ,4920.0,2017SJ00
GM0489 ,4800.0,2018SJ00
GM0489 ,4730.0,2019SJ00
GM0489 ,4660.0,2020SJ00
GM0489 ,4530.0,2021SJ00
GM0489 ,4470.0,2022SJ00
GM0489 ,4360.0,2023SJ00
GM0203 ,6370.0,2011SJ00
GM0203 ,6210.0,2012SJ00
GM0203 ,6260.0,2013SJ00
GM0203 ,6200.0,2014SJ00
GM0203 ,6270.0,2015SJ00
GM0203 ,6310.0,2016SJ00
GM0203 ,6390.0,2017SJ00
GM0203 ,6480.0,2018SJ00
GM0203 ,6630.0,2019SJ00
GM0203 ,6790.0,2020SJ00
GM0203 ,6820.0,2021SJ00
GM0203 ,6900.0,2022SJ00
GM0203 ,6940.0,2023SJ00
GM0005 ,1010.0,2011SJ00
GM0005 ,980.0,2012SJ00
GM0005 ,960.0,2013SJ00
GM0005 ,890.0,2014SJ00
GM0005 ,890.0,2015SJ00
GM0005 ,890.0,2016SJ00
GM0005 ,870.0,2017SJ00
GM0005 ,880.0,2018SJ00
GM0005 ,,2019SJ00
GM0005 ,,2020SJ00
GM0005 ,,2021SJ00
GM0005 ,,2022SJ00
GM0005 ,,2023SJ00
GM0888 ,1280.0,2011SJ00
GM0888 ,1200.0,2012SJ00
GM0888 ,1140.0,2013SJ00
GM0888 ,1080.0,2014SJ00
GM0888 ,1050.0,2015SJ00
GM0888 ,1000.0,2016SJ00
GM0888 ,970.0,2017SJ00
GM0888 ,990.0,2018SJ00
GM0888 ,990.0,2019SJ00
GM0888 ,980.0,2020SJ00
GM0888 ,990.0,2021SJ00
GM0888 ,1020.0,2022SJ00
GM0888 ,1050.0,2023SJ00
GM1954 ,,2011SJ00
GM1954 ,,2012SJ00
GM1954 ,,2013SJ00
GM1954 ,,2014SJ00
GM1954 ,,2015SJ00
GM1954 ,,2016SJ00
GM1954 ,,2017SJ00
GM1954 ,,2018SJ00
GM1954 ,2500.0,2019SJ00
GM1954 ,2530.0,2020SJ00
GM1954 ,2510.0,2021SJ00
GM1954 ,2470.0,2022SJ00
GM1954 ,2460.0,2023SJ00
GM0370 ,810.0,2011SJ00
GM0370 ,770.0,2012SJ00
GM0370 ,760.0,2013SJ00
GM0370 ,770.0,2014SJ00
GM0370 ,760.0,2015SJ00
GM0370 ,780.0,2016SJ00
GM0370 ,800.0,2017SJ00
GM0370 ,870.0,2018SJ00
GM0370 ,930.0,2019SJ00
GM0370 ,950.0,2020SJ00
GM0370 ,1000.0,2021SJ00
GM0370 ,,2022SJ00
GM0370 ,,2023SJ00
GM0889 ,1280.0,2011SJ00
GM0889 ,1250.0,2012SJ00
GM0889 ,1200.0,2013SJ00
GM0889 ,1120.0,2014SJ00
GM0889 ,1110.0,2015SJ00
GM0889 ,1080.0,2016SJ00
GM0889 ,1040.0,2017SJ00
GM0889 ,990.0,2018SJ00
GM0889 ,970.0,2019SJ00
GM0889 ,960.0,2020SJ00
GM0889 ,920.0,2021SJ00
GM0889 ,920.0,2022SJ00
GM0889 ,930.0,2023SJ00
GM0007 ,730.0,2011SJ00
GM0007 ,670.0,2012SJ00
GM0007 ,650.0,2013SJ00
GM0007 ,660.0,2014SJ00
GM0007 ,620.0,2015SJ00
GM0007 ,590.0,2016SJ00
GM0007 ,600.0,2017SJ00
GM0007 ,,2018SJ00
GM0007 ,,2019SJ00
GM0007 ,,2020SJ00
GM0007 ,,2021SJ00
GM0007 ,,2022SJ00
GM0007 ,,2023SJ00
GM1945 ,,2011SJ00
GM1945 ,,2012SJ00
GM1945 ,,2013SJ00
GM1945 ,,2014SJ00
GM1945 ,,2015SJ00
GM1945 ,2470.0,2016SJ00
GM1945 ,2410.0,2017SJ00
GM1945 ,2390.0,2018SJ00
GM1945 ,2360.0,2019SJ00
GM1945 ,2370.0,2020SJ00
GM1945 ,2340.0,2021SJ00
GM1945 ,2370.0,2022SJ00
GM1945 ,2360.0,2023SJ00
GM0491 ,1090.0,2011SJ00
GM0491 ,1070.0,2012SJ00
GM0491 ,1040.0,2013SJ00
GM0491 ,1030.0,2014SJ00
GM0491 ,,2015SJ00
GM0491 ,,2016SJ00
GM0491 ,,2017SJ00
GM0491 ,,2018SJ00
GM0491 ,,2019SJ00
GM0491 ,,2020SJ00
GM0491 ,,2021SJ00
GM0491 ,,2022SJ00
GM0491 ,,2023SJ00
GM1724 ,1740.0,2011SJ00
GM1724 ,1700.0,2012SJ00
GM1724 ,1620.0,2013SJ00
GM1724 ,1580.0,2014SJ00
GM1724 ,1480.0,2015SJ00
GM1724 ,1470.0,2016SJ00
GM1724 ,1430.0,2017SJ00
GM1724 ,1430.0,2018SJ00
GM1724 ,1390.0,2019SJ00
GM1724 ,1330.0,2020SJ00
GM1724 ,1330.0,2021SJ00
GM1724 ,1310.0,2022SJ00
GM1724 ,1330.0,2023SJ00
GM0893 ,1160.0,2011SJ00
GM0893 ,1130.0,2012SJ00
GM0893 ,1060.0,2013SJ00
GM0893 ,1020.0,2014SJ00
GM0893 ,980.0,2015SJ00
GM0893 ,960.0,2016SJ00
GM0893 ,940.0,2017SJ00
GM0893 ,920.0,2018SJ00
GM0893 ,910.0,2019SJ00
GM0893 ,880.0,2020SJ00
GM0893 ,870.0,2021SJ00
GM0893 ,860.0,2022SJ00
GM0893 ,870.0,2023SJ00
GM0373 ,2410.0,2011SJ00
GM0373 ,2320.0,2012SJ00
GM0373 ,2210.0,2013SJ00
GM0373 ,2130.0,2014SJ00
GM0373 ,2060.0,2015SJ00
GM0373 ,1950.0,2016SJ00
GM0373 ,1890.0,2017SJ00
GM0373 ,1840.0,2018SJ00
GM0373 ,1770.0,2019SJ00
GM0373 ,1760.0,2020SJ00
GM0373 ,1710.0,2021SJ00
GM0373 ,1690.0,2022SJ00
GM0373 ,1670.0,2023SJ00
GM0748 ,5770.0,2011SJ00
GM0748 ,5610.0,2012SJ00
GM0748 ,5430.0,2013SJ00
GM0748 ,5350.0,2014SJ00
GM0748 ,5270.0,2015SJ00
GM0748 ,5200.0,2016SJ00
GM0748 ,5180.0,2017SJ00
GM0748 ,5210.0,2018SJ00
GM0748 ,5260.0,2019SJ00
GM0748 ,5270.0,2020SJ00
GM0748 ,5250.0,2021SJ00
GM0748 ,5270.0,2022SJ00
GM0748 ,5270.0,2023SJ00
GM1859 ,4340.0,2011SJ00
GM1859 ,4250.0,2012SJ00
GM1859 ,4120.0,2013SJ00
GM1859 ,3970.0,2014SJ00
GM1859 ,3860.0,2015SJ00
GM1859 ,3680.0,2016SJ00
GM1859 ,3500.0,2017SJ00
GM1859 ,3340.0,2018SJ00
GM1859 ,3210.0,2019SJ00
GM1859 ,3110.0,2020SJ00
GM1859 ,2970.0,2021SJ00
GM1859 ,2930.0,2022SJ00
GM1859 ,2880.0,2023SJ00
GM1721 ,3160.0,2011SJ00
GM1721 ,3060.0,2012SJ00
GM1721 ,2960.0,2013SJ00
GM1721 ,2870.0,2014SJ00
GM1721 ,2760.0,2015SJ00
GM1721 ,2680.0,2016SJ00
GM1721 ,2580.0,2017SJ00
GM1721 ,2550.0,2018SJ00
GM1721 ,2480.0,2019SJ00
GM1721 ,2440.0,2020SJ00
GM1721 ,2440.0,2021SJ00
GM1721 ,2460.0,2022SJ00
GM1721 ,2480.0,2023SJ00
GM0568 ,1050.0,2011SJ00
GM0568 ,1010.0,2012SJ00
GM0568 ,950.0,2013SJ00
GM0568 ,930.0,2014SJ00
GM0568 ,,2015SJ00
GM0568 ,,2016SJ00
GM0568 ,,2017SJ00
GM0568 ,,2018SJ00
GM0568 ,,2019SJ00
GM0568 ,,2020SJ00
GM0568 ,,2021SJ00
GM0568 ,,2022SJ00
GM0568 ,,2023SJ00
GM0753 ,3060.0,2011SJ00
GM0753 ,2890.0,2012SJ00
GM0753 ,2780.0,2013SJ00
GM0753 ,2700.0,2014SJ00
GM0753 ,2580.0,2015SJ00
GM0753 ,2440.0,2016SJ00
GM0753 ,2420.0,2017SJ00
GM0753 ,2380.0,2018SJ00
GM0753 ,2370.0,2019SJ00
GM0753 ,2330.0,2020SJ00
GM0753 ,2300.0,2021SJ00
GM0753 ,2330.0,2022SJ00
GM0753 ,2330.0,2023SJ00
GM0209 ,2510.0,2011SJ00
GM0209 ,2380.0,2012SJ00
GM0209 ,2250.0,2013SJ00
GM0209 ,2170.0,2014SJ00
GM0209 ,2040.0,2015SJ00
GM0209 ,1970.0,2016SJ00
GM0209 ,1980.0,2017SJ00
GM0209 ,1940.0,2018SJ00
GM0209 ,1970.0,2019SJ00
GM0209 ,1990.0,2020SJ00
GM0209 ,1980.0,2021SJ00
GM0209 ,2070.0,2022SJ00
GM0209 ,2100.0,2023SJ00
GM0375 ,3700.0,2011SJ00
GM0375 ,3620.0,2012SJ00
GM0375 ,3650.0,2013SJ00
GM0375 ,3570.0,2014SJ00
GM0375 ,3510.0,2015SJ00
GM0375 ,3450.0,2016SJ00
GM0375 ,3410.0,2017SJ00
GM0375 ,3370.0,2018SJ00
GM0375 ,3380.0,2019SJ00
GM0375 ,3350.0,2020SJ00
GM0375 ,3320.0,2021SJ00
GM0375 ,3380.0,2022SJ00
GM0375 ,3350.0,2023SJ00
GM0063 ,1140.0,2011SJ00
GM0063 ,1110.0,2012SJ00
GM0063 ,1110.0,2013SJ00
GM0063 ,1080.0,2014SJ00
GM0063 ,1030.0,2015SJ00
GM0063 ,960.0,2016SJ00
GM0063 ,960.0,2017SJ00
GM0063 ,,2018SJ00
GM0063 ,,2019SJ00
GM0063 ,,2020SJ00
GM0063 ,,2021SJ00
GM0063 ,,2022SJ00
GM0063 ,,2023SJ00
GM0310 ,4160.0,2011SJ00
GM0310 ,4110.0,2012SJ00
GM0310 ,3990.0,2013SJ00
GM0310 ,3920.0,2014SJ00
GM0310 ,3880.0,2015SJ00
GM0310 ,3880.0,2016SJ00
GM0310 ,3870.0,2017SJ00
GM0310 ,3850.0,2018SJ00
GM0310 ,3900.0,2019SJ00
GM0310 ,3950.0,2020SJ00
GM0310 ,3960.0,2021SJ00
GM0310 ,4000.0,2022SJ00
GM0310 ,4020.0,2023SJ00
GM0585 ,2750.0,2011SJ00
GM0585 ,2680.0,2012SJ00
GM0585 ,2630.0,2013SJ00
GM0585 ,2610.0,2014SJ00
GM0585 ,2560.0,2015SJ00
GM0585 ,2560.0,2016SJ00
GM0585 ,2470.0,2017SJ00
GM0585 ,2470.0,2018SJ00
GM0585 ,,2019SJ00
GM0585 ,,2020SJ00
GM0585 ,,2021SJ00
GM0585 ,,2022SJ00
GM0585 ,,2023SJ00
GM1728 ,1910.0,2011SJ00
GM1728 ,1870.0,2012SJ00
GM1728 ,1840.0,2013SJ00
GM1728 ,1750.0,2014SJ00
GM1728 ,1700.0,2015SJ00
GM1728 ,1680.0,2016SJ00
GM1728 ,1660.0,2017SJ00
GM1728 ,1600.0,2018SJ00
GM1728 ,1640.0,2019SJ00
GM1728 ,1630.0,2020SJ00
GM1728 ,1640.0,2021SJ00
GM1728 ,1630.0,2022SJ00
GM1728 ,1580.0,2023SJ00
GM0376 ,860.0,2011SJ00
GM0376 ,860.0,2012SJ00
GM0376 ,820.0,2013SJ00
GM0376 ,760.0,2014SJ00
GM0376 ,740.0,2015SJ00
GM0376 ,810.0,2016SJ00
GM0376 ,880.0,2017SJ00
GM0376 ,980.0,2018SJ00
GM0376 ,1050.0,2019SJ00
GM0376 ,1140.0,2020SJ00
GM0376 ,1250.0,2021SJ00
GM0376 ,1360.0,2022SJ00
GM0376 ,1440.0,2023SJ00
GM0377 ,2330.0,2011SJ00
GM0377 ,2280.0,2012SJ00
GM0377 ,2180.0,2013SJ00
GM0377 ,2190.0,2014SJ00
GM0377 ,2180.0,2015SJ00
GM0377 ,2260.0,2016SJ00
GM0377 ,2320.0,2017SJ00
GM0377 ,2360.0,2018SJ00
GM0377 ,2380.0,2019SJ00
GM0377 ,2390.0,2020SJ00
GM0377 ,2330.0,2021SJ00
GM0377 ,2280.0,2022SJ00
GM0377 ,2210.0,2023SJ00
GM0055 ,2160.0,2011SJ00
GM0055 ,2080.0,2012SJ00
GM0055 ,2040.0,2013SJ00
GM0055 ,,2014SJ00
GM0055 ,,2015SJ00
GM0055 ,,2016SJ00
GM0055 ,,2017SJ00
GM0055 ,,2018SJ00
GM0055 ,,2019SJ00
GM0055 ,,2020SJ00
GM0055 ,,2021SJ00
GM0055 ,,2022SJ00
GM0055 ,,2023SJ00
GM1901 ,3520.0,2011SJ00
GM1901 ,3430.0,2012SJ00
GM1901 ,3330.0,2013SJ00
GM1901 ,3310.0,2014SJ00
GM1901 ,3270.0,2015SJ00
GM1901 ,3240.0,2016SJ00
GM1901 ,3140.0,2017SJ00
GM1901 ,3150.0,2018SJ00
GM1901 ,3180.0,2019SJ00
GM1901 ,3220.0,2020SJ00
GM1901 ,3240.0,2021SJ00
GM1901 ,3250.0,2022SJ00
GM1901 ,3270.0,2023SJ00
GM0755 ,1110.0,2011SJ00
GM0755 ,1100.0,2012SJ00
GM0755 ,1060.0,2013SJ00
GM0755 ,1010.0,2014SJ00
GM0755 ,1000.0,2015SJ00
GM0755 ,970.0,2016SJ00
GM0755 ,960.0,2017SJ00
GM0755 ,930.0,2018SJ00
GM0755 ,900.0,2019SJ00
GM0755 ,880.0,2020SJ00
GM0755 ,880.0,2021SJ00
GM0755 ,870.0,2022SJ00
GM0755 ,850.0,2023SJ00
GM0009 ,850.0,2011SJ00
GM0009 ,840.0,2012SJ00
GM0009 ,810.0,2013SJ00
GM0009 ,780.0,2014SJ00
GM0009 ,730.0,2015SJ00
GM0009 ,710.0,2016SJ00
GM0009 ,700.0,2017SJ00
GM0009 ,700.0,2018SJ00
GM0009 ,,2019SJ00
GM0009 ,,2020SJ00
GM0009 ,,2021SJ00
GM0009 ,,2022SJ00
GM0009 ,,2023SJ00
GM1681 ,2320.0,2011SJ00
GM1681 ,2210.0,2012SJ00
GM1681 ,2130.0,2013SJ00
GM1681 ,2030.0,2014SJ00
GM1681 ,2040.0,2015SJ00
GM1681 ,1930.0,2016SJ00
GM1681 ,1910.0,2017SJ00
GM1681 ,1900.0,2018SJ00
GM1681 ,1860.0,2019SJ00
GM1681 ,1880.0,2020SJ00
GM1681 ,1860.0,2021SJ00
GM1681 ,1850.0,2022SJ00
GM1681 ,1870.0,2023SJ00
GM0147 ,2160.0,2011SJ00
GM0147 ,2170.0,2012SJ00
GM0147 ,2160.0,2013SJ00
GM0147 ,2070.0,2014SJ00
GM0147 ,2080.0,2015SJ00
GM0147 ,2080.0,2016SJ00
GM0147 ,2100.0,2017SJ00
GM0147 ,2120.0,2018SJ00
GM0147 ,2150.0,2019SJ00
GM0147 ,2150.0,2020SJ00
GM0147 ,2180.0,2021SJ00
GM0147 ,2260.0,2022SJ00
GM0147 ,2240.0,2023SJ00
GM0654 ,2360.0,2011SJ00
GM0654 ,2300.0,2012SJ00
GM0654 ,2230.0,2013SJ00
GM0654 ,2180.0,2014SJ00
GM0654 ,2140.0,2015SJ00
GM0654 ,2110.0,2016SJ00
GM0654 ,2090.0,2017SJ00
GM0654 ,2080.0,2018SJ00
GM0654 ,2090.0,2019SJ00
GM0654 ,2050.0,2020SJ00
