Regiokenmerken,VoortijdigSchoolverlaters_2,Perioden
GM0946 ,20.0,2022SJ00
GM0304 ,10.0,2012SJ00
GM0304 ,20.0,2013SJ00
GM0304 ,10.0,2014SJ00
GM0304 ,20.0,2015SJ00
GM0304 ,20.0,2016SJ00
GM0304 ,20.0,2017SJ00
GM0304 ,20.0,2018SJ00
GM0304 ,,2019SJ00
GM0304 ,,2020SJ00
GM0304 ,,2021SJ00
GM0304 ,,2022SJ00
GM0356 ,120.0,2012SJ00
GM0356 ,120.0,2013SJ00
GM0356 ,110.0,2014SJ00
GM0356 ,100.0,2015SJ00
GM0356 ,90.0,2016SJ00
GM0356 ,120.0,2017SJ00
GM0356 ,130.0,2018SJ00
GM0356 ,90.0,2019SJ00
GM0356 ,100.0,2020SJ00
GM0356 ,140.0,2021SJ00
GM0356 ,120.0,2022SJ00
GM0569 ,30.0,2012SJ00
GM0569 ,40.0,2013SJ00
GM0569 ,30.0,2014SJ00
GM0569 ,30.0,2015SJ00
GM0569 ,20.0,2016SJ00
GM0569 ,40.0,2017SJ00
GM0569 ,40.0,2018SJ00
GM0569 ,30.0,2019SJ00
GM0569 ,50.0,2020SJ00
GM0569 ,40.0,2021SJ00
GM0569 ,40.0,2022SJ00
GM0571 ,20.0,2012SJ00
GM0571 ,,2013SJ00
GM0571 ,,2014SJ00
GM0571 ,,2015SJ00
GM0571 ,,2016SJ00
GM0571 ,,2017SJ00
GM0571 ,,2018SJ00
GM0571 ,,2019SJ00
GM0571 ,,2020SJ00
GM0571 ,,2021SJ00
GM0571 ,,2022SJ00
GM0267 ,80.0,2012SJ00
GM0267 ,60.0,2013SJ00
GM0267 ,60.0,2014SJ00
GM0267 ,70.0,2015SJ00
GM0267 ,60.0,2016SJ00
GM0267 ,70.0,2017SJ00
GM0267 ,60.0,2018SJ00
GM0267 ,50.0,2019SJ00
GM0267 ,60.0,2020SJ00
GM0267 ,70.0,2021SJ00
GM0267 ,80.0,2022SJ00
GM0268 ,330.0,2012SJ00
GM0268 ,290.0,2013SJ00
GM0268 ,260.0,2014SJ00
GM0268 ,230.0,2015SJ00
GM0268 ,280.0,2016SJ00
GM0268 ,360.0,2017SJ00
GM0268 ,280.0,2018SJ00
GM0268 ,250.0,2019SJ00
GM0268 ,260.0,2020SJ00
GM0268 ,320.0,2021SJ00
GM0268 ,370.0,2022SJ00
GM1930 ,,2012SJ00
GM1930 ,,2013SJ00
GM1930 ,,2014SJ00
GM1930 ,170.0,2015SJ00
GM1930 ,170.0,2016SJ00
GM1930 ,150.0,2017SJ00
GM1930 ,170.0,2018SJ00
GM1930 ,140.0,2019SJ00
GM1930 ,170.0,2020SJ00
GM1930 ,210.0,2021SJ00
GM1930 ,240.0,2022SJ00
GM1970 ,,2012SJ00
GM1970 ,,2013SJ00
GM1970 ,,2014SJ00
GM1970 ,,2015SJ00
GM1970 ,,2016SJ00
GM1970 ,,2017SJ00
GM1970 ,,2018SJ00
GM1970 ,50.0,2019SJ00
GM1970 ,70.0,2020SJ00
GM1970 ,80.0,2021SJ00
GM1970 ,80.0,2022SJ00
GM1695 ,10.0,2012SJ00
GM1695 ,10.0,2013SJ00
GM1695 ,10.0,2014SJ00
GM1695 ,10.0,2015SJ00
GM1695 ,10.0,2016SJ00
GM1695 ,10.0,2017SJ00
GM1695 ,10.0,2018SJ00
GM1695 ,10.0,2019SJ00
GM1695 ,10.0,2020SJ00
GM1695 ,10.0,2021SJ00
GM1695 ,10.0,2022SJ00
GM1699 ,30.0,2012SJ00
GM1699 ,40.0,2013SJ00
GM1699 ,30.0,2014SJ00
GM1699 ,30.0,2015SJ00
GM1699 ,50.0,2016SJ00
GM1699 ,50.0,2017SJ00
GM1699 ,40.0,2018SJ00
GM1699 ,40.0,2019SJ00
GM1699 ,40.0,2020SJ00
GM1699 ,50.0,2021SJ00
GM1699 ,50.0,2022SJ00
GM0171 ,70.0,2012SJ00
GM0171 ,50.0,2013SJ00
GM0171 ,70.0,2014SJ00
GM0171 ,70.0,2015SJ00
GM0171 ,90.0,2016SJ00
GM0171 ,90.0,2017SJ00
GM0171 ,90.0,2018SJ00
GM0171 ,70.0,2019SJ00
GM0171 ,90.0,2020SJ00
GM0171 ,120.0,2021SJ00
GM0171 ,130.0,2022SJ00
GM0575 ,40.0,2012SJ00
GM0575 ,40.0,2013SJ00
GM0575 ,50.0,2014SJ00
GM0575 ,40.0,2015SJ00
GM0575 ,40.0,2016SJ00
GM0575 ,40.0,2017SJ00
GM0575 ,50.0,2018SJ00
GM0575 ,60.0,2019SJ00
GM0575 ,50.0,2020SJ00
GM0575 ,70.0,2021SJ00
GM0575 ,70.0,2022SJ00
GM0576 ,30.0,2012SJ00
GM0576 ,30.0,2013SJ00
GM0576 ,30.0,2014SJ00
GM0576 ,20.0,2015SJ00
GM0576 ,20.0,2016SJ00
GM0576 ,20.0,2017SJ00
GM0576 ,30.0,2018SJ00
GM0576 ,,2019SJ00
GM0576 ,,2020SJ00
GM0576 ,,2021SJ00
GM0576 ,,2022SJ00
GM0820 ,30.0,2012SJ00
GM0820 ,30.0,2013SJ00
GM0820 ,30.0,2014SJ00
GM0820 ,20.0,2015SJ00
GM0820 ,20.0,2016SJ00
GM0820 ,30.0,2017SJ00
GM0820 ,40.0,2018SJ00
GM0820 ,30.0,2019SJ00
GM0820 ,30.0,2020SJ00
GM0820 ,40.0,2021SJ00
GM0820 ,50.0,2022SJ00
GM0302 ,40.0,2012SJ00
GM0302 ,40.0,2013SJ00
GM0302 ,30.0,2014SJ00
GM0302 ,40.0,2015SJ00
GM0302 ,30.0,2016SJ00
GM0302 ,30.0,2017SJ00
GM0302 ,30.0,2018SJ00
GM0302 ,40.0,2019SJ00
GM0302 ,40.0,2020SJ00
GM0302 ,60.0,2021SJ00
GM0302 ,60.0,2022SJ00
GM0951 ,20.0,2012SJ00
GM0951 ,20.0,2013SJ00
GM0951 ,20.0,2014SJ00
GM0951 ,20.0,2015SJ00
GM0951 ,20.0,2016SJ00
GM0951 ,20.0,2017SJ00
GM0951 ,10.0,2018SJ00
GM0951 ,,2019SJ00
GM0951 ,,2020SJ00
GM0951 ,,2021SJ00
GM0951 ,,2022SJ00
GM0579 ,50.0,2012SJ00
GM0579 ,40.0,2013SJ00
GM0579 ,30.0,2014SJ00
GM0579 ,40.0,2015SJ00
GM0579 ,30.0,2016SJ00
GM0579 ,20.0,2017SJ00
GM0579 ,30.0,2018SJ00
GM0579 ,20.0,2019SJ00
GM0579 ,30.0,2020SJ00
GM0579 ,40.0,2021SJ00
GM0579 ,40.0,2022SJ00
GM0823 ,30.0,2012SJ00
GM0823 ,20.0,2013SJ00
GM0823 ,20.0,2014SJ00
GM0823 ,10.0,2015SJ00
GM0823 ,20.0,2016SJ00
GM0823 ,20.0,2017SJ00
GM0823 ,20.0,2018SJ00
GM0823 ,20.0,2019SJ00
GM0823 ,20.0,2020SJ00
GM0823 ,30.0,2021SJ00
GM0823 ,30.0,2022SJ00
GM0824 ,30.0,2012SJ00
GM0824 ,40.0,2013SJ00
GM0824 ,40.0,2014SJ00
GM0824 ,50.0,2015SJ00
GM0824 ,50.0,2016SJ00
GM0824 ,40.0,2017SJ00
GM0824 ,40.0,2018SJ00
GM0824 ,40.0,2019SJ00
GM0824 ,30.0,2020SJ00
GM0824 ,50.0,2021SJ00
GM0824 ,40.0,2022SJ00
GM1895 ,60.0,2012SJ00
GM1895 ,60.0,2013SJ00
GM1895 ,60.0,2014SJ00
GM1895 ,50.0,2015SJ00
GM1895 ,70.0,2016SJ00
GM1895 ,80.0,2017SJ00
GM1895 ,70.0,2018SJ00
GM1895 ,50.0,2019SJ00
GM1895 ,60.0,2020SJ00
GM1895 ,80.0,2021SJ00
GM1895 ,100.0,2022SJ00
GM0269 ,40.0,2012SJ00
GM0269 ,30.0,2013SJ00
GM0269 ,20.0,2014SJ00
GM0269 ,30.0,2015SJ00
GM0269 ,20.0,2016SJ00
GM0269 ,30.0,2017SJ00
GM0269 ,30.0,2018SJ00
GM0269 ,30.0,2019SJ00
GM0269 ,40.0,2020SJ00
GM0269 ,40.0,2021SJ00
GM0269 ,40.0,2022SJ00
GM0173 ,40.0,2012SJ00
GM0173 ,40.0,2013SJ00
GM0173 ,40.0,2014SJ00
GM0173 ,40.0,2015SJ00
GM0173 ,40.0,2016SJ00
GM0173 ,50.0,2017SJ00
GM0173 ,30.0,2018SJ00
GM0173 ,30.0,2019SJ00
GM0173 ,40.0,2020SJ00
GM0173 ,50.0,2021SJ00
GM0173 ,40.0,2022SJ00
GM1773 ,20.0,2012SJ00
GM1773 ,20.0,2013SJ00
GM1773 ,30.0,2014SJ00
GM1773 ,20.0,2015SJ00
GM1773 ,10.0,2016SJ00
GM1773 ,20.0,2017SJ00
GM1773 ,30.0,2018SJ00
GM1773 ,20.0,2019SJ00
GM1773 ,40.0,2020SJ00
GM1773 ,20.0,2021SJ00
GM1773 ,30.0,2022SJ00
GM0175 ,20.0,2012SJ00
GM0175 ,20.0,2013SJ00
GM0175 ,20.0,2014SJ00
GM0175 ,10.0,2015SJ00
GM0175 ,20.0,2016SJ00
GM0175 ,20.0,2017SJ00
GM0175 ,20.0,2018SJ00
GM0175 ,20.0,2019SJ00
GM0175 ,20.0,2020SJ00
GM0175 ,20.0,2021SJ00
GM0175 ,20.0,2022SJ00
GM0881 ,10.0,2012SJ00
GM0881 ,10.0,2013SJ00
GM0881 ,10.0,2014SJ00
GM0881 ,10.0,2015SJ00
GM0881 ,10.0,2016SJ00
GM0881 ,10.0,2017SJ00
GM0881 ,10.0,2018SJ00
GM0881 ,,2019SJ00
GM0881 ,,2020SJ00
GM0881 ,,2021SJ00
GM0881 ,,2022SJ00
GM1586 ,30.0,2012SJ00
GM1586 ,30.0,2013SJ00
GM1586 ,30.0,2014SJ00
GM1586 ,20.0,2015SJ00
GM1586 ,30.0,2016SJ00
GM1586 ,40.0,2017SJ00
GM1586 ,30.0,2018SJ00
GM1586 ,30.0,2019SJ00
GM1586 ,40.0,2020SJ00
GM1586 ,50.0,2021SJ00
GM1586 ,50.0,2022SJ00
GM0826 ,90.0,2012SJ00
GM0826 ,110.0,2013SJ00
GM0826 ,100.0,2014SJ00
GM0826 ,80.0,2015SJ00
GM0826 ,100.0,2016SJ00
GM0826 ,110.0,2017SJ00
GM0826 ,90.0,2018SJ00
GM0826 ,100.0,2019SJ00
GM0826 ,130.0,2020SJ00
GM0826 ,90.0,2021SJ00
GM0826 ,130.0,2022SJ00
GM0580 ,20.0,2012SJ00
GM0580 ,,2013SJ00
GM0580 ,,2014SJ00
GM0580 ,,2015SJ00
GM0580 ,,2016SJ00
GM0580 ,,2017SJ00
GM0580 ,,2018SJ00
GM0580 ,,2019SJ00
GM0580 ,,2020SJ00
GM0580 ,,2021SJ00
GM0580 ,,2022SJ00
GM0085 ,30.0,2012SJ00
GM0085 ,40.0,2013SJ00
GM0085 ,40.0,2014SJ00
GM0085 ,30.0,2015SJ00
GM0085 ,40.0,2016SJ00
GM0085 ,30.0,2017SJ00
GM0085 ,30.0,2018SJ00
GM0085 ,40.0,2019SJ00
GM0085 ,40.0,2020SJ00
GM0085 ,50.0,2021SJ00
GM0085 ,50.0,2022SJ00
GM0431 ,10.0,2012SJ00
GM0431 ,20.0,2013SJ00
GM0431 ,20.0,2014SJ00
GM0431 ,20.0,2015SJ00
GM0431 ,10.0,2016SJ00
GM0431 ,20.0,2017SJ00
GM0431 ,20.0,2018SJ00
GM0431 ,10.0,2019SJ00
GM0431 ,20.0,2020SJ00
GM0431 ,20.0,2021SJ00
GM0431 ,30.0,2022SJ00
GM0432 ,10.0,2012SJ00
GM0432 ,20.0,2013SJ00
GM0432 ,10.0,2014SJ00
GM0432 ,10.0,2015SJ00
GM0432 ,10.0,2016SJ00
GM0432 ,10.0,2017SJ00
GM0432 ,20.0,2018SJ00
GM0432 ,10.0,2019SJ00
GM0432 ,20.0,2020SJ00
GM0432 ,20.0,2021SJ00
GM0432 ,20.0,2022SJ00
GM0086 ,20.0,2012SJ00
GM0086 ,30.0,2013SJ00
GM0086 ,30.0,2014SJ00
GM0086 ,20.0,2015SJ00
GM0086 ,30.0,2016SJ00
GM0086 ,50.0,2017SJ00
GM0086 ,40.0,2018SJ00
GM0086 ,40.0,2019SJ00
GM0086 ,40.0,2020SJ00
GM0086 ,40.0,2021SJ00
GM0086 ,60.0,2022SJ00
GM0828 ,160.0,2012SJ00
GM0828 ,170.0,2013SJ00
GM0828 ,160.0,2014SJ00
GM0828 ,130.0,2015SJ00
GM0828 ,140.0,2016SJ00
GM0828 ,180.0,2017SJ00
GM0828 ,180.0,2018SJ00
GM0828 ,170.0,2019SJ00
GM0828 ,140.0,2020SJ00
GM0828 ,200.0,2021SJ00
GM0828 ,190.0,2022SJ00
GM0584 ,30.0,2012SJ00
GM0584 ,40.0,2013SJ00
GM0584 ,40.0,2014SJ00
GM0584 ,30.0,2015SJ00
GM0584 ,30.0,2016SJ00
GM0584 ,40.0,2017SJ00
GM0584 ,50.0,2018SJ00
GM0584 ,,2019SJ00
GM0584 ,,2020SJ00
GM0584 ,,2021SJ00
GM0584 ,,2022SJ00
GM1509 ,50.0,2012SJ00
GM1509 ,60.0,2013SJ00
GM1509 ,60.0,2014SJ00
GM1509 ,50.0,2015SJ00
GM1509 ,50.0,2016SJ00
GM1509 ,60.0,2017SJ00
GM1509 ,60.0,2018SJ00
GM1509 ,40.0,2019SJ00
GM1509 ,60.0,2020SJ00
GM1509 ,50.0,2021SJ00
GM1509 ,60.0,2022SJ00
GM0437 ,20.0,2012SJ00
GM0437 ,20.0,2013SJ00
GM0437 ,20.0,2014SJ00
GM0437 ,20.0,2015SJ00
GM0437 ,20.0,2016SJ00
GM0437 ,10.0,2017SJ00
GM0437 ,20.0,2018SJ00
GM0437 ,20.0,2019SJ00
GM0437 ,20.0,2020SJ00
GM0437 ,20.0,2021SJ00
GM0437 ,30.0,2022SJ00
GM0644 ,20.0,2012SJ00
GM0644 ,10.0,2013SJ00
GM0644 ,20.0,2014SJ00
GM0644 ,,2015SJ00
GM0644 ,,2016SJ00
GM0644 ,,2017SJ00
GM0644 ,,2018SJ00
GM0644 ,,2019SJ00
GM0644 ,,2020SJ00
GM0644 ,,2021SJ00
GM0644 ,,2022SJ00
GM0589 ,20.0,2012SJ00
GM0589 ,10.0,2013SJ00
GM0589 ,10.0,2014SJ00
GM0589 ,10.0,2015SJ00
GM0589 ,10.0,2016SJ00
GM0589 ,10.0,2017SJ00
GM0589 ,10.0,2018SJ00
GM0589 ,10.0,2019SJ00
GM0589 ,10.0,2020SJ00
GM0589 ,10.0,2021SJ00
GM0589 ,20.0,2022SJ00
GM1734 ,90.0,2012SJ00
GM1734 ,80.0,2013SJ00
GM1734 ,70.0,2014SJ00
GM1734 ,60.0,2015SJ00
GM1734 ,70.0,2016SJ00
GM1734 ,80.0,2017SJ00
GM1734 ,70.0,2018SJ00
GM1734 ,70.0,2019SJ00
GM1734 ,80.0,2020SJ00
GM1734 ,80.0,2021SJ00
GM1734 ,100.0,2022SJ00
GM0590 ,70.0,2012SJ00
GM0590 ,40.0,2013SJ00
GM0590 ,50.0,2014SJ00
GM0590 ,60.0,2015SJ00
GM0590 ,50.0,2016SJ00
GM0590 ,50.0,2017SJ00
GM0590 ,60.0,2018SJ00
GM0590 ,60.0,2019SJ00
GM0590 ,50.0,2020SJ00
GM0590 ,60.0,2021SJ00
GM0590 ,80.0,2022SJ00
GM1894 ,50.0,2012SJ00
GM1894 ,30.0,2013SJ00
GM1894 ,40.0,2014SJ00
GM1894 ,50.0,2015SJ00
GM1894 ,50.0,2016SJ00
GM1894 ,50.0,2017SJ00
GM1894 ,40.0,2018SJ00
GM1894 ,40.0,2019SJ00
GM1894 ,40.0,2020SJ00
GM1894 ,70.0,2021SJ00
GM1894 ,60.0,2022SJ00
GM0765 ,30.0,2012SJ00
GM0765 ,30.0,2013SJ00
GM0765 ,30.0,2014SJ00
GM0765 ,30.0,2015SJ00
GM0765 ,30.0,2016SJ00
GM0765 ,30.0,2017SJ00
GM0765 ,20.0,2018SJ00
GM0765 ,20.0,2019SJ00
GM0765 ,20.0,2020SJ00
GM0765 ,40.0,2021SJ00
GM0765 ,30.0,2022SJ00
GM1926 ,90.0,2012SJ00
GM1926 ,90.0,2013SJ00
GM1926 ,70.0,2014SJ00
GM1926 ,90.0,2015SJ00
GM1926 ,90.0,2016SJ00
GM1926 ,70.0,2017SJ00
GM1926 ,90.0,2018SJ00
GM1926 ,60.0,2019SJ00
GM1926 ,70.0,2020SJ00
GM1926 ,90.0,2021SJ00
GM1926 ,110.0,2022SJ00
GM0439 ,190.0,2012SJ00
GM0439 ,200.0,2013SJ00
GM0439 ,170.0,2014SJ00
GM0439 ,160.0,2015SJ00
GM0439 ,150.0,2016SJ00
GM0439 ,160.0,2017SJ00
GM0439 ,170.0,2018SJ00
GM0439 ,140.0,2019SJ00
GM0439 ,150.0,2020SJ00
GM0439 ,200.0,2021SJ00
GM0439 ,200.0,2022SJ00
GM0273 ,40.0,2012SJ00
GM0273 ,40.0,2013SJ00
GM0273 ,30.0,2014SJ00
GM0273 ,30.0,2015SJ00
GM0273 ,30.0,2016SJ00
GM0273 ,30.0,2017SJ00
GM0273 ,30.0,2018SJ00
GM0273 ,40.0,2019SJ00
GM0273 ,30.0,2020SJ00
GM0273 ,40.0,2021SJ00
GM0273 ,60.0,2022SJ00
GM0177 ,40.0,2012SJ00
GM0177 ,30.0,2013SJ00
GM0177 ,20.0,2014SJ00
GM0177 ,20.0,2015SJ00
GM0177 ,30.0,2016SJ00
GM0177 ,30.0,2017SJ00
GM0177 ,40.0,2018SJ00
GM0177 ,30.0,2019SJ00
GM0177 ,40.0,2020SJ00
GM0177 ,50.0,2021SJ00
GM0177 ,50.0,2022SJ00
GM0703 ,30.0,2012SJ00
GM0703 ,30.0,2013SJ00
GM0703 ,30.0,2014SJ00
GM0703 ,30.0,2015SJ00
GM0703 ,40.0,2016SJ00
GM0703 ,40.0,2017SJ00
GM0703 ,30.0,2018SJ00
GM0703 ,30.0,2019SJ00
GM0703 ,40.0,2020SJ00
GM0703 ,50.0,2021SJ00
GM0703 ,50.0,2022SJ00
GM0274 ,60.0,2012SJ00
GM0274 ,50.0,2013SJ00
GM0274 ,60.0,2014SJ00
GM0274 ,50.0,2015SJ00
GM0274 ,50.0,2016SJ00
GM0274 ,50.0,2017SJ00
GM0274 ,30.0,2018SJ00
GM0274 ,30.0,2019SJ00
GM0274 ,40.0,2020SJ00
GM0274 ,50.0,2021SJ00
GM0274 ,50.0,2022SJ00
GM0339 ,10.0,2012SJ00
GM0339 ,10.0,2013SJ00
GM0339 ,0.0,2014SJ00
GM0339 ,0.0,2015SJ00
GM0339 ,10.0,2016SJ00
GM0339 ,10.0,2017SJ00
GM0339 ,10.0,2018SJ00
GM0339 ,10.0,2019SJ00
GM0339 ,10.0,2020SJ00
GM0339 ,10.0,2021SJ00
GM0339 ,0.0,2022SJ00
GM1667 ,20.0,2012SJ00
GM1667 ,20.0,2013SJ00
GM1667 ,10.0,2014SJ00
GM1667 ,10.0,2015SJ00
GM1667 ,10.0,2016SJ00
GM1667 ,10.0,2017SJ00
GM1667 ,10.0,2018SJ00
GM1667 ,20.0,2019SJ00
GM1667 ,10.0,2020SJ00
GM1667 ,10.0,2021SJ00
GM1667 ,30.0,2022SJ00
GM0275 ,90.0,2012SJ00
GM0275 ,80.0,2013SJ00
GM0275 ,80.0,2014SJ00
GM0275 ,70.0,2015SJ00
GM0275 ,70.0,2016SJ00
GM0275 ,80.0,2017SJ00
GM0275 ,80.0,2018SJ00
GM0275 ,60.0,2019SJ00
GM0275 ,80.0,2020SJ00
GM0275 ,100.0,2021SJ00
GM0275 ,90.0,2022SJ00
GM0340 ,20.0,2012SJ00
GM0340 ,20.0,2013SJ00
GM0340 ,30.0,2014SJ00
GM0340 ,30.0,2015SJ00
GM0340 ,30.0,2016SJ00
GM0340 ,30.0,2017SJ00
GM0340 ,20.0,2018SJ00
GM0340 ,30.0,2019SJ00
GM0340 ,30.0,2020SJ00
GM0340 ,30.0,2021SJ00
GM0340 ,30.0,2022SJ00
GM0597 ,90.0,2012SJ00
GM0597 ,70.0,2013SJ00
GM0597 ,80.0,2014SJ00
GM0597 ,80.0,2015SJ00
GM0597 ,70.0,2016SJ00
GM0597 ,90.0,2017SJ00
GM0597 ,80.0,2018SJ00
GM0597 ,50.0,2019SJ00
GM0597 ,90.0,2020SJ00
GM0597 ,100.0,2021SJ00
GM0597 ,80.0,2022SJ00
GM0196 ,20.0,2012SJ00
GM0196 ,30.0,2013SJ00
GM0196 ,20.0,2014SJ00
GM0196 ,10.0,2015SJ00
GM0196 ,20.0,2016SJ00
GM0196 ,20.0,2017SJ00
GM0196 ,,2018SJ00
GM0196 ,,2019SJ00
GM0196 ,,2020SJ00
GM0196 ,,2021SJ00
GM0196 ,,2022SJ00
GM1672 ,30.0,2012SJ00
GM1672 ,20.0,2013SJ00
GM1672 ,,2014SJ00
GM1672 ,,2015SJ00
GM1672 ,,2016SJ00
GM1672 ,,2017SJ00
GM1672 ,,2018SJ00
GM1672 ,,2019SJ00
GM1672 ,,2020SJ00
GM1672 ,,2021SJ00
GM1672 ,,2022SJ00
GM1742 ,40.0,2012SJ00
GM1742 ,40.0,2013SJ00
GM1742 ,40.0,2014SJ00
GM1742 ,30.0,2015SJ00
GM1742 ,40.0,2016SJ00
GM1742 ,30.0,2017SJ00
GM1742 ,40.0,2018SJ00
GM1742 ,40.0,2019SJ00
GM1742 ,40.0,2020SJ00
GM1742 ,60.0,2021SJ00
GM1742 ,50.0,2022SJ00
GM0603 ,70.0,2012SJ00
GM0603 ,70.0,2013SJ00
GM0603 ,60.0,2014SJ00
GM0603 ,70.0,2015SJ00
GM0603 ,80.0,2016SJ00
GM0603 ,70.0,2017SJ00
GM0603 ,70.0,2018SJ00
GM0603 ,70.0,2019SJ00
GM0603 ,60.0,2020SJ00
GM0603 ,100.0,2021SJ00
GM0603 ,100.0,2022SJ00
GM1669 ,20.0,2012SJ00
GM1669 ,20.0,2013SJ00
GM1669 ,20.0,2014SJ00
GM1669 ,20.0,2015SJ00
GM1669 ,20.0,2016SJ00
GM1669 ,30.0,2017SJ00
GM1669 ,30.0,2018SJ00
GM1669 ,30.0,2019SJ00
GM1669 ,20.0,2020SJ00
GM1669 ,30.0,2021SJ00
GM1669 ,30.0,2022SJ00
GM0957 ,140.0,2012SJ00
GM0957 ,110.0,2013SJ00
GM0957 ,100.0,2014SJ00
GM0957 ,90.0,2015SJ00
GM0957 ,120.0,2016SJ00
GM0957 ,140.0,2017SJ00
GM0957 ,120.0,2018SJ00
GM0957 ,90.0,2019SJ00
GM0957 ,100.0,2020SJ00
GM0957 ,120.0,2021SJ00
GM0957 ,130.0,2022SJ00
GM0736 ,70.0,2012SJ00
GM0736 ,70.0,2013SJ00
GM0736 ,50.0,2014SJ00
GM0736 ,60.0,2015SJ00
GM0736 ,70.0,2016SJ00
GM0736 ,60.0,2017SJ00
GM0736 ,90.0,2018SJ00
GM0736 ,50.0,2019SJ00
GM0736 ,60.0,2020SJ00
GM0736 ,90.0,2021SJ00
GM0736 ,80.0,2022SJ00
GM1674 ,170.0,2012SJ00
GM1674 ,150.0,2013SJ00
GM1674 ,160.0,2014SJ00
GM1674 ,160.0,2015SJ00
GM1674 ,150.0,2016SJ00
GM1674 ,150.0,2017SJ00
GM1674 ,190.0,2018SJ00
GM1674 ,140.0,2019SJ00
GM1674 ,150.0,2020SJ00
GM1674 ,170.0,2021SJ00
GM1674 ,200.0,2022SJ00
GM0599 ,1750.0,2012SJ00
GM0599 ,1740.0,2013SJ00
GM0599 ,1500.0,2014SJ00
GM0599 ,1550.0,2015SJ00
GM0599 ,1490.0,2016SJ00
GM0599 ,1600.0,2017SJ00
GM0599 ,1610.0,2018SJ00
GM0599 ,1320.0,2019SJ00
GM0599 ,1410.0,2020SJ00
GM0599 ,1840.0,2021SJ00
GM0599 ,1710.0,2022SJ00
GM0277 ,0.0,2012SJ00
GM0277 ,0.0,2013SJ00
GM0277 ,0.0,2014SJ00
GM0277 ,0.0,2015SJ00
GM0277 ,0.0,2016SJ00
GM0277 ,0.0,2017SJ00
GM0277 ,0.0,2018SJ00
GM0277 ,0.0,2019SJ00
GM0277 ,0.0,2020SJ00
GM0277 ,0.0,2021SJ00
GM0277 ,0.0,2022SJ00
GM0840 ,30.0,2012SJ00
GM0840 ,40.0,2013SJ00
GM0840 ,40.0,2014SJ00
GM0840 ,30.0,2015SJ00
GM0840 ,30.0,2016SJ00
GM0840 ,40.0,2017SJ00
GM0840 ,30.0,2018SJ00
GM0840 ,40.0,2019SJ00
GM0840 ,30.0,2020SJ00
GM0840 ,30.0,2021SJ00
GM0840 ,50.0,2022SJ00
GM0441 ,20.0,2012SJ00
GM0441 ,70.0,2013SJ00
GM0441 ,70.0,2014SJ00
GM0441 ,70.0,2015SJ00
GM0441 ,50.0,2016SJ00
GM0441 ,90.0,2017SJ00
GM0441 ,90.0,2018SJ00
GM0441 ,70.0,2019SJ00
GM0441 ,70.0,2020SJ00
GM0441 ,120.0,2021SJ00
GM0441 ,80.0,2022SJ00
GM0458 ,10.0,2012SJ00
GM0458 ,10.0,2013SJ00
GM0458 ,10.0,2014SJ00
GM0458 ,,2015SJ00
GM0458 ,,2016SJ00
GM0458 ,,2017SJ00
GM0458 ,,2018SJ00
GM0458 ,,2019SJ00
GM0458 ,,2020SJ00
GM0458 ,,2021SJ00
GM0458 ,,2022SJ00
GM0279 ,20.0,2012SJ00
GM0279 ,10.0,2013SJ00
GM0279 ,20.0,2014SJ00
GM0279 ,10.0,2015SJ00
GM0279 ,20.0,2016SJ00
GM0279 ,10.0,2017SJ00
GM0279 ,20.0,2018SJ00
GM0279 ,10.0,2019SJ00
GM0279 ,20.0,2020SJ00
GM0279 ,10.0,2021SJ00
GM0279 ,20.0,2022SJ00
GM0606 ,170.0,2012SJ00
GM0606 ,200.0,2013SJ00
GM0606 ,170.0,2014SJ00
GM0606 ,140.0,2015SJ00
GM0606 ,170.0,2016SJ00
GM0606 ,180.0,2017SJ00
GM0606 ,160.0,2018SJ00
GM0606 ,160.0,2019SJ00
GM0606 ,150.0,2020SJ00
GM0606 ,180.0,2021SJ00
GM0606 ,170.0,2022SJ00
GM0088 ,0.0,2012SJ00
GM0088 ,0.0,2013SJ00
GM0088 ,0.0,2014SJ00
GM0088 ,0.0,2015SJ00
GM0088 ,0.0,2016SJ00
GM0088 ,0.0,2017SJ00
GM0088 ,0.0,2018SJ00
GM0088 ,0.0,2019SJ00
GM0088 ,0.0,2020SJ00
GM0088 ,0.0,2021SJ00
GM0088 ,0.0,2022SJ00
GM0844 ,30.0,2012SJ00
GM0844 ,30.0,2013SJ00
GM0844 ,30.0,2014SJ00
GM0844 ,20.0,2015SJ00
GM0844 ,20.0,2016SJ00
GM0844 ,,2017SJ00
GM0844 ,,2018SJ00
GM0844 ,,2019SJ00
GM0844 ,,2020SJ00
GM0844 ,,2021SJ00
GM0844 ,,2022SJ00
GM0962 ,30.0,2012SJ00
GM0962 ,20.0,2013SJ00
GM0962 ,20.0,2014SJ00
GM0962 ,20.0,2015SJ00
GM0962 ,20.0,2016SJ00
GM0962 ,10.0,2017SJ00
GM0962 ,20.0,2018SJ00
GM0962 ,,2019SJ00
GM0962 ,,2020SJ00
GM0962 ,,2021SJ00
GM0962 ,,2022SJ00
GM0608 ,30.0,2012SJ00
GM0608 ,20.0,2013SJ00
GM0608 ,20.0,2014SJ00
GM0608 ,,2015SJ00
GM0608 ,,2016SJ00
GM0608 ,,2017SJ00
GM0608 ,,2018SJ00
GM0608 ,,2019SJ00
GM0608 ,,2020SJ00
