,ID,Value,Year
600,PV31,301.015.0,2011
601,PV31,302.014.0,2012
602,PV31,297.011.0,2013
603,PV31,249.016.0,2014
604,PV31,226.012.0,2015
605,PV31,288.019.0,2016
606,PV31,270.015.0,2017
607,PV31,314.020.0,2018
608,PV31,301.017.0,2019
609,PV31,318.017.0,2020
610,PV31,317.023.0,2021
611,PV31,344.08.0,2022
612,PV31,330.017.0,2023
613,CR01,10.00.0,1988
614,CR01,22.00.0,1989
615,CR01,8.00.0,1990
616,CR01,14.02.0,1991
617,CR01,20.01.0,1992
618,CR01,10.01.0,1993
619,CR01,12.01.0,1994
620,CR01,27.00.0,1995
621,CR01,25.02.0,1996
622,CR01,29.00.0,1997
623,CR01,25.00.0,1998
624,CR01,31.01.0,1999
625,CR01,23.00.0,2000
626,CR01,31.00.0,2001
627,CR01,26.00.0,2002
628,CR01,32.02.0,2003
629,CR01,45.02.0,2004
630,CR01,34.03.0,2005
631,CR01,36.01.0,2006
632,CR01,34.00.0,2007
633,CR01,42.00.0,2008
634,CR01,39.02.0,2009
635,CR01,39.01.0,2010
636,CR01,38.01.0,2011
637,CR01,37.05.0,2012
638,CR01,32.03.0,2013
639,CR01,32.02.0,2014
640,CR01,44.01.0,2015
641,CR01,32.01.0,2016
642,CR01,38.03.0,2017
643,CR01,31.04.0,2018
644,CR01,23.01.0,2019
645,CR01,37.02.0,2020
646,CR01,29.02.0,2021
647,CR01,39.01.0,2022
648,CR01,38.06.0,2023
649,CR02,5.00.0,1988
650,CR02,6.01.0,1989
651,CR02,7.00.0,1990
652,CR02,6.01.0,1991
653,CR02,10.00.0,1992
654,CR02,10.00.0,1993
655,CR02,15.00.0,1994
656,CR02,14.01.0,1995
657,CR02,8.02.0,1996
658,CR02,13.01.0,1997
659,CR02,16.00.0,1998
660,CR02,13.00.0,1999
661,CR02,12.00.0,2000
662,CR02,14.01.0,2001
663,CR02,11.01.0,2002
664,CR02,15.02.0,2003
665,CR02,16.00.0,2004
666,CR02,10.00.0,2005
667,CR02,13.01.0,2006
668,CR02,10.00.0,2007
669,CR02,12.00.0,2008
670,CR02,14.00.0,2009
671,CR02,11.04.0,2010
672,CR02,10.00.0,2011
673,CR02,10.02.0,2012
674,CR02,11.00.0,2013
675,CR02,13.01.0,2014
676,CR02,16.00.0,2015
677,CR02,11.01.0,2016
678,CR02,10.03.0,2017
679,CR02,9.00.0,2018
680,CR02,17.00.0,2019
681,CR02,17.00.0,2020
682,CR02,9.01.0,2021
683,CR02,8.00.0,2022
684,CR02,22.00.0,2023
685,CR03,67.03.0,1988
686,CR03,60.03.0,1989
687,CR03,71.03.0,1990
688,CR03,72.04.0,1991
689,CR03,81.04.0,1992
690,CR03,89.08.0,1993
691,CR03,93.05.0,1994
692,CR03,115.05.0,1995
693,CR03,89.04.0,1996
694,CR03,97.03.0,1997
695,CR03,110.00.0,1998
696,CR03,135.04.0,1999
697,CR03,119.07.0,2000
698,CR03,136.02.0,2001
699,CR03,148.06.0,2002
700,CR03,129.00.0,2003
701,CR03,158.09.0,2004
702,CR03,152.06.0,2005
703,CR03,133.06.0,2006
704,CR03,156.05.0,2007
705,CR03,144.04.0,2008
706,CR03,178.04.0,2009
707,CR03,152.03.0,2010
708,CR03,180.09.0,2011
709,CR03,164.06.0,2012
710,CR03,145.09.0,2013
711,CR03,151.06.0,2014
712,CR03,146.08.0,2015
713,CR03,150.07.0,2016
714,CR03,122.07.0,2017
715,CR03,122.04.0,2018
716,CR03,143.06.0,2019
717,CR03,150.012.0,2020
718,CR03,164.011.0,2021
719,CR03,169.010.0,2022
720,CR03,148.09.0,2023
721,CR04,40.00.0,1988
722,CR04,35.02.0,1989
723,CR04,31.01.0,1990
724,CR04,45.01.0,1991
725,CR04,51.02.0,1992
726,CR04,53.00.0,1993
727,CR04,59.04.0,1994
728,CR04,81.02.0,1995
729,CR04,59.02.0,1996
730,CR04,70.02.0,1997
731,CR04,73.01.0,1998
732,CR04,95.04.0,1999
733,CR04,75.05.0,2000
734,CR04,85.07.0,2001
735,CR04,100.04.0,2002
736,CR04,90.03.0,2003
737,CR04,101.03.0,2004
738,CR04,114.01.0,2005
739,CR04,99.07.0,2006
740,CR04,101.00.0,2007
741,CR04,119.02.0,2008
742,CR04,115.03.0,2009
743,CR04,122.06.0,2010
744,CR04,122.03.0,2011
745,CR04,119.04.0,2012
746,CR04,95.02.0,2013
747,CR04,107.08.0,2014
748,CR04,94.05.0,2015
749,CR04,94.08.0,2016
750,CR04,97.07.0,2017
751,CR04,86.04.0,2018
752,CR04,98.03.0,2019
753,CR04,103.05.0,2020
754,CR04,93.04.0,2021
755,CR04,102.09.0,2022
756,CR04,114.08.0,2023
757,CR05,15.03.0,1988
758,CR05,22.01.0,1989
759,CR05,12.00.0,1990
760,CR05,16.01.0,1991
761,CR05,16.01.0,1992
762,CR05,21.03.0,1993
763,CR05,17.00.0,1994
764,CR05,25.00.0,1995
765,CR05,16.01.0,1996
766,CR05,27.01.0,1997
767,CR05,20.01.0,1998
768,CR05,15.01.0,1999
769,CR05,34.02.0,2000
770,CR05,24.00.0,2001
771,CR05,30.02.0,2002
772,CR05,36.00.0,2003
773,CR05,39.01.0,2004
774,CR05,28.02.0,2005
775,CR05,36.00.0,2006
776,CR05,33.01.0,2007
777,CR05,37.01.0,2008
778,CR05,48.01.0,2009
779,CR05,42.03.0,2010
780,CR05,46.02.0,2011
781,CR05,31.01.0,2012
782,CR05,34.02.0,2013
783,CR05,29.02.0,2014
784,CR05,39.01.0,2015
785,CR05,48.04.0,2016
786,CR05,37.02.0,2017
787,CR05,39.01.0,2018
788,CR05,44.04.0,2019
789,CR05,42.00.0,2020
790,CR05,36.01.0,2021
791,CR05,44.03.0,2022
792,CR05,32.05.0,2023
793,CR06,19.02.0,1988
794,CR06,35.00.0,1989
795,CR06,21.00.0,1990
796,CR06,26.01.0,1991
797,CR06,32.03.0,1992
798,CR06,44.01.0,1993
799,CR06,43.06.0,1994
800,CR06,41.02.0,1995
801,CR06,39.01.0,1996
802,CR06,40.03.0,1997
803,CR06,41.02.0,1998
804,CR06,59.01.0,1999
805,CR06,48.01.0,2000
806,CR06,59.02.0,2001
807,CR06,62.01.0,2002
808,CR06,66.05.0,2003
809,CR06,59.01.0,2004
810,CR06,65.00.0,2005
811,CR06,71.01.0,2006
812,CR06,60.02.0,2007
813,CR06,62.03.0,2008
814,CR06,74.03.0,2009
815,CR06,80.03.0,2010
816,CR06,66.06.0,2011
817,CR06,53.02.0,2012
818,CR06,62.03.0,2013
819,CR06,53.01.0,2014
820,CR06,62.02.0,2015
821,CR06,41.03.0,2016
822,CR06,55.04.0,2017
823,CR06,56.01.0,2018
824,CR06,48.04.0,2019
825,CR06,52.01.0,2020
826,CR06,60.01.0,2021
827,CR06,61.02.0,2022
828,CR06,60.02.0,2023
829,CR07,14.00.0,1988
830,CR07,14.00.0,1989
831,CR07,26.01.0,1990
832,CR07,23.00.0,1991
833,CR07,39.02.0,1992
834,CR07,36.01.0,1993
835,CR07,25.00.0,1994
836,CR07,32.01.0,1995
837,CR07,31.01.0,1996
838,CR07,44.00.0,1997
839,CR07,38.00.0,1998
