Kennziffer,Wert,Zeitbezug
01054004,290.91,2019
01054004,296.46,2020
01054005,410.71,2017
01054005,409.76,2018
01054005,414.32,2019
01054005,387.91,2020
01054006,373.85,2017
01054006,370.77,2018
01054006,384.9,2019
01054006,381.31,2020
01054007,348.35,2017
01054007,347.95,2018
01054007,379.52,2019
01054007,375.74,2020
01054009,302.38,2017
01054009,337.05,2018
01054009,340.14,2019
01054009,328.57,2020
01054010,342.4,2017
01054010,341.31,2018
01054010,358.06,2019
01054010,358.4,2020
01054011,381.29,2017
01054011,392.86,2018
01054011,397.46,2019
01054011,404.97,2020
01054012,366.53,2017
01054012,359.17,2018
01054012,369.74,2019
01054012,398.33,2020
01054013,364.71,2017
01054013,341.61,2018
01054013,405.06,2019
01054013,439.76,2020
01054014,356.78,2017
01054014,349.8,2018
01054014,376.69,2019
01054014,388.47,2020
01054015,405.71,2017
01054015,424.7,2018
01054015,428.57,2019
01054015,441.09,2020
01054016,396.4,2017
01054016,347.28,2018
01054016,365.46,2019
01054016,410.26,2020
01054017,354.45,2017
01054017,360.73,2018
01054017,357.78,2019
01054017,350.3,2020
01054018,328.57,2017
01054018,324.07,2018
01054018,342.34,2019
01054018,364.06,2020
01054019,307.76,2017
01054019,311.48,2018
01054019,309.04,2019
01054019,305.52,2020
01054020,346.74,2017
01054020,358.84,2018
01054020,363.52,2019
01054020,365.25,2020
01054022,341.66,2017
01054022,330.36,2018
01054022,360.86,2019
01054022,344.48,2020
01054023,308.87,2017
01054023,321.54,2018
01054023,337.46,2019
01054023,341.61,2020
01054024,394.15,2017
01054024,402.24,2018
01054024,392.03,2019
01054024,412.47,2020
01054025,347.22,2017
01054025,338.03,2018
01054025,353.85,2019
01054025,313.43,2020
01054026,232.56,2017
01054026,301.89,2018
01054026,346.94,2019
01054026,380.0,2020
01054027,320.0,2017
01054027,304.76,2018
01054027,362.83,2019
01054027,333.33,2020
01054032,287.23,2017
01054032,333.33,2018
01054032,359.55,2019
01054032,311.83,2020
01054033,275.35,2017
01054033,288.98,2018
01054033,289.11,2019
01054033,296.7,2020
01054034,352.27,2017
01054034,355.93,2018
01054034,357.54,2019
01054034,367.82,2020
01054035,131.66,2017
01054035,138.98,2018
01054035,169.68,2019
01054035,139.71,2020
01054036,372.93,2017
01054036,379.88,2018
01054036,384.32,2019
01054036,386.08,2020
01054037,310.92,2017
01054037,302.52,2018
01054037,339.83,2019
01054037,339.73,2020
01054038,339.2,2017
01054038,377.45,2018
01054038,388.89,2019
01054038,356.8,2020
01054039,444.44,2017
01054039,428.57,2018
01054039,272.73,2020
01054040,190.48,2017
01054040,291.67,2018
01054040,380.95,2019
01054040,391.3,2020
01054041,459.74,2017
01054041,438.0,2018
01054041,444.44,2019
01054041,441.44,2020
01054042,357.09,2017
01054042,372.23,2018
01054042,368.15,2019
01054042,365.76,2020
01054043,382.9,2017
01054043,350.36,2018
01054043,363.97,2019
01054043,387.45,2020
01054045,290.04,2017
01054045,312.1,2018
01054045,309.83,2019
01054045,324.68,2020
01054046,495.63,2017
01054046,524.24,2018
01054046,518.48,2019
01054046,487.46,2020
01054048,450.0,2017
01054048,506.17,2018
01054048,500.0,2019
01054048,521.74,2020
01054050,448.98,2017
01054050,489.13,2018
01054050,339.81,2019
01054050,310.68,2020
01054052,389.18,2017
01054052,406.33,2018
01054052,418.63,2019
01054052,425.95,2020
01054054,325.44,2017
01054054,308.99,2018
01054054,324.18,2019
01054054,374.3,2020
01054055,337.93,2017
01054055,350.88,2018
01054055,350.07,2019
01054055,379.27,2020
01054056,328.26,2017
01054056,335.87,2018
01054056,342.66,2019
01054056,340.27,2020
01054057,483.41,2017
01054057,456.96,2018
01054057,438.49,2019
01054057,439.94,2020
01054059,358.23,2017
01054059,367.32,2018
01054059,360.39,2019
01054059,371.27,2020
01054061,390.93,2017
01054061,365.75,2018
01054061,381.78,2019
01054061,392.78,2020
01054062,353.49,2017
01054062,366.97,2018
01054062,391.51,2019
01054062,382.78,2020
01054063,370.17,2017
01054063,367.57,2018
01054063,422.86,2019
01054063,437.5,2020
01054065,426.13,2017
01054065,449.75,2018
01054065,442.29,2019
01054065,435.39,2020
01054068,368.8,2017
01054068,364.48,2018
01054068,368.16,2019
01054068,354.29,2020
01054070,371.55,2017
01054070,393.01,2018
01054070,413.14,2019
01054070,403.53,2020
01054071,389.83,2017
01054071,393.44,2018
01054071,380.95,2019
01054071,347.22,2020
01054072,339.71,2017
01054072,330.05,2018
01054072,355.0,2019
01054072,422.68,2020
01054073,328.47,2017
01054073,349.96,2018
01054073,351.57,2019
01054073,351.65,2020
01054074,328.57,2017
01054074,330.94,2018
01054074,318.84,2019
01054074,348.84,2020
01054075,353.49,2017
01054075,370.12,2018
01054075,374.39,2019
01054075,363.53,2020
01054076,342.97,2017
01054076,350.86,2018
01054076,348.92,2019
01054076,347.19,2020
01054077,479.17,2017
01054077,480.0,2018
01054077,461.54,2019
01054077,500.0,2020
01054078,530.32,2017
01054078,528.66,2018
01054078,535.16,2019
01054078,486.8,2020
01054079,413.31,2017
01054079,407.01,2018
01054079,431.99,2019
01054079,442.65,2020
01054080,342.86,2017
01054080,347.56,2018
01054080,360.12,2019
01054080,383.69,2020
01054083,435.67,2017
01054083,418.39,2018
01054083,423.89,2019
