RegioS,Beroepsbevolking_2,Perioden
GM1783,30.0,2019JJ00
GM1783,30.0,2020JJ00
GM1783,30.0,2021JJ00
GM1783,32.0,2022JJ00
GM1783,32.0,2023JJ00
GM0098,6.0,2013JJ00
GM0098,6.0,2014JJ00
GM0098,6.0,2015JJ00
GM0098,6.0,2016JJ00
GM0098,6.0,2017JJ00
GM0098,6.0,2018JJ00
GM0098,6.0,2019JJ00
GM0098,7.0,2020JJ00
GM0098,6.0,2021JJ00
GM0098,7.0,2022JJ00
GM0098,7.0,2023JJ00
GM0189,6.0,2013JJ00
GM0189,6.0,2014JJ00
GM0189,6.0,2015JJ00
GM0189,6.0,2016JJ00
GM0189,6.0,2017JJ00
GM0189,6.0,2018JJ00
GM0189,6.0,2019JJ00
GM0189,6.0,2020JJ00
GM0189,6.0,2021JJ00
GM0189,6.0,2022JJ00
GM0189,7.0,2023JJ00
GM0296,11.0,2013JJ00
GM0296,11.0,2014JJ00
GM0296,11.0,2015JJ00
GM0296,11.0,2016JJ00
GM0296,11.0,2017JJ00
GM0296,11.0,2018JJ00
GM0296,11.0,2019JJ00
GM0296,11.0,2020JJ00
GM0296,11.0,2021JJ00
GM0296,11.0,2022JJ00
GM0296,11.0,2023JJ00
GM1696,6.0,2013JJ00
GM1696,6.0,2014JJ00
GM1696,6.0,2015JJ00
GM1696,6.0,2016JJ00
GM1696,6.0,2017JJ00
GM1696,6.0,2018JJ00
GM1696,6.0,2019JJ00
GM1696,6.0,2020JJ00
GM1696,6.0,2021JJ00
GM1696,6.0,2022JJ00
GM1696,7.0,2023JJ00
GM0352,6.0,2013JJ00
GM0352,6.0,2014JJ00
GM0352,6.0,2015JJ00
GM0352,6.0,2016JJ00
GM0352,7.0,2017JJ00
GM0352,7.0,2018JJ00
GM0352,7.0,2019JJ00
GM0352,7.0,2020JJ00
GM0352,7.0,2021JJ00
GM0352,7.0,2022JJ00
GM0352,7.0,2023JJ00
GM0294,7.0,2013JJ00
GM0294,7.0,2014JJ00
GM0294,7.0,2015JJ00
GM0294,7.0,2016JJ00
GM0294,7.0,2017JJ00
GM0294,7.0,2018JJ00
GM0294,7.0,2019JJ00
GM0294,7.0,2020JJ00
GM0294,7.0,2021JJ00
GM0294,8.0,2022JJ00
GM0294,7.0,2023JJ00
GM0873,5.0,2013JJ00
GM0873,5.0,2014JJ00
GM0873,5.0,2015JJ00
GM0873,5.0,2016JJ00
GM0873,5.0,2017JJ00
GM0873,5.0,2018JJ00
GM0873,5.0,2019JJ00
GM0873,5.0,2020JJ00
GM0873,5.0,2021JJ00
GM0873,5.0,2022JJ00
GM0873,5.0,2023JJ00
GM0632,13.0,2013JJ00
GM0632,13.0,2014JJ00
GM0632,13.0,2015JJ00
GM0632,13.0,2016JJ00
GM0632,14.0,2017JJ00
GM0632,14.0,2018JJ00
GM0632,14.0,2019JJ00
GM0632,14.0,2020JJ00
GM0632,14.0,2021JJ00
GM0632,15.0,2022JJ00
GM0632,15.0,2023JJ00
GM1690,6.0,2013JJ00
GM1690,6.0,2014JJ00
GM1690,6.0,2015JJ00
GM1690,6.0,2016JJ00
GM1690,6.0,2017JJ00
GM1690,6.0,2018JJ00
GM1690,6.0,2019JJ00
GM1690,6.0,2020JJ00
GM1690,6.0,2021JJ00
GM1690,6.0,2022JJ00
GM1690,6.0,2023JJ00
GM0880,4.0,2013JJ00
GM0880,4.0,2014JJ00
GM0880,4.0,2015JJ00
GM0880,4.0,2016JJ00
GM0880,4.0,2017JJ00
GM0880,4.0,2018JJ00
GM0880,4.0,2019JJ00
GM0880,4.0,2020JJ00
GM0880,4.0,2021JJ00
GM0880,4.0,2022JJ00
GM0880,4.0,2023JJ00
GM0351,3.0,2013JJ00
GM0351,3.0,2014JJ00
GM0351,3.0,2015JJ00
GM0351,3.0,2016JJ00
GM0351,3.0,2017JJ00
GM0351,3.0,2018JJ00
GM0351,3.0,2019JJ00
GM0351,3.0,2020JJ00
GM0351,4.0,2021JJ00
GM0351,4.0,2022JJ00
GM0351,4.0,2023JJ00
GM0479,39.0,2013JJ00
GM0479,38.0,2014JJ00
GM0479,39.0,2015JJ00
GM0479,39.0,2016JJ00
GM0479,39.0,2017JJ00
GM0479,40.0,2018JJ00
GM0479,40.0,2019JJ00
GM0479,40.0,2020JJ00
GM0479,41.0,2021JJ00
GM0479,41.0,2022JJ00
GM0479,42.0,2023JJ00
GM0297,7.0,2013JJ00
GM0297,7.0,2014JJ00
GM0297,7.0,2015JJ00
GM0297,7.0,2016JJ00
GM0297,7.0,2017JJ00
GM0297,7.0,2018JJ00
GM0297,7.0,2019JJ00
GM0297,8.0,2020JJ00
GM0297,8.0,2021JJ00
GM0297,8.0,2022JJ00
GM0297,8.0,2023JJ00
GM0473,4.0,2013JJ00
GM0473,4.0,2014JJ00
GM0473,4.0,2015JJ00
GM0473,4.0,2016JJ00
GM0473,4.0,2017JJ00
GM0473,4.0,2018JJ00
GM0473,4.0,2019JJ00
GM0473,4.0,2020JJ00
GM0473,4.0,2021JJ00
GM0473,4.0,2022JJ00
GM0473,4.0,2023JJ00
GM0050,6.0,2013JJ00
GM0050,6.0,2014JJ00
GM0050,6.0,2015JJ00
GM0050,6.0,2016JJ00
GM0050,6.0,2017JJ00
GM0050,6.0,2018JJ00
GM0050,6.0,2019JJ00
GM0050,6.0,2020JJ00
GM0050,6.0,2021JJ00
GM0050,7.0,2022JJ00
GM0050,7.0,2023JJ00
GM0355,15.0,2013JJ00
GM0355,15.0,2014JJ00
GM0355,15.0,2015JJ00
GM0355,15.0,2016JJ00
GM0355,15.0,2017JJ00
GM0355,16.0,2018JJ00
GM0355,16.0,2019JJ00
GM0355,16.0,2020JJ00
GM0355,16.0,2021JJ00
GM0355,17.0,2022JJ00
GM0355,17.0,2023JJ00
GM0299,11.0,2013JJ00
GM0299,11.0,2014JJ00
GM0299,11.0,2015JJ00
GM0299,11.0,2016JJ00
GM0299,11.0,2017JJ00
GM0299,11.0,2018JJ00
GM0299,11.0,2019JJ00
GM0299,11.0,2020JJ00
GM0299,11.0,2021JJ00
GM0299,12.0,2022JJ00
GM0299,12.0,2023JJ00
GM0637,33.0,2013JJ00
GM0637,33.0,2014JJ00
GM0637,33.0,2015JJ00
GM0637,33.0,2016JJ00
GM0637,33.0,2017JJ00
GM0637,33.0,2018JJ00
GM0637,33.0,2019JJ00
GM0637,33.0,2020JJ00
GM0637,34.0,2021JJ00
GM0637,33.0,2022JJ00
GM0637,34.0,2023JJ00
GM0638,2.0,2013JJ00
GM0638,2.0,2014JJ00
GM0638,2.0,2015JJ00
GM0638,2.0,2016JJ00
GM0638,2.0,2017JJ00
GM0638,2.0,2018JJ00
GM0638,2.0,2019JJ00
GM0638,2.0,2020JJ00
GM0638,2.0,2021JJ00
GM0638,2.0,2022JJ00
GM0638,3.0,2023JJ00
GM1892,11.0,2013JJ00
GM1892,11.0,2014JJ00
GM1892,11.0,2015JJ00
GM1892,11.0,2016JJ00
GM1892,11.0,2017JJ00
GM1892,11.0,2018JJ00
GM1892,12.0,2019JJ00
GM1892,12.0,2020JJ00
GM1892,12.0,2021JJ00
GM1892,12.0,2022JJ00
GM1892,13.0,2023JJ00
GM0879,5.0,2013JJ00
GM0879,5.0,2014JJ00
GM0879,5.0,2015JJ00
GM0879,5.0,2016JJ00
GM0879,5.0,2017JJ00
GM0879,5.0,2018JJ00
GM0879,6.0,2019JJ00
GM0879,6.0,2020JJ00
GM0879,6.0,2021JJ00
GM0879,6.0,2022JJ00
GM0879,6.0,2023JJ00
GM0301,12.0,2013JJ00
GM0301,12.0,2014JJ00
GM0301,12.0,2015JJ00
GM0301,12.0,2016JJ00
GM0301,12.0,2017JJ00
GM0301,12.0,2018JJ00
GM0301,12.0,2019JJ00
GM0301,12.0,2020JJ00
GM0301,12.0,2021JJ00
GM0301,12.0,2022JJ00
GM0301,12.0,2023JJ00
GM1896,5.0,2013JJ00
GM1896,5.0,2014JJ00
GM1896,5.0,2015JJ00
GM1896,5.0,2016JJ00
GM1896,6.0,2017JJ00
GM1896,6.0,2018JJ00
GM1896,6.0,2019JJ00
GM1896,6.0,2020JJ00
GM1896,6.0,2021JJ00
GM1896,6.0,2022JJ00
GM1896,6.0,2023JJ00
GM0642,11.0,2013JJ00
GM0642,11.0,2014JJ00
GM0642,11.0,2015JJ00
GM0642,11.0,2016JJ00
GM0642,11.0,2017JJ00
GM0642,11.0,2018JJ00
GM0642,11.0,2019JJ00
GM0642,11.0,2020JJ00
GM0642,11.0,2021JJ00
GM0642,11.0,2022JJ00
GM0642,11.0,2023JJ00
GM0193,34.0,2013JJ00
GM0193,33.0,2014JJ00
GM0193,34.0,2015JJ00
GM0193,34.0,2016JJ00
GM0193,34.0,2017JJ00
GM0193,35.0,2018JJ00
GM0193,36.0,2019JJ00
GM0193,36.0,2020JJ00
GM0193,36.0,2021JJ00
GM0193,37.0,2022JJ00
GM0193,38.0,2023JJ00
AM01  ,186.0,2013JJ00
AM01  ,183.0,2014JJ00
AM01  ,185.0,2015JJ00
AM01  ,185.0,2016JJ00
AM01  ,187.0,2017JJ00
AM01  ,189.0,2018JJ00
AM01  ,190.0,2019JJ00
AM01  ,190.0,2020JJ00
AM01  ,194.0,2021JJ00
AM01  ,198.0,2022JJ00
AM01  ,200.0,2023JJ00
AM02  ,160.0,2013JJ00
AM02  ,157.0,2014JJ00
AM02  ,157.0,2015JJ00
AM02  ,158.0,2016JJ00
AM02  ,160.0,2017JJ00
AM02  ,161.0,2018JJ00
AM02  ,164.0,2019JJ00
AM02  ,164.0,2020JJ00
AM02  ,165.0,2021JJ00
AM02  ,168.0,2022JJ00
AM02  ,170.0,2023JJ00
AM03  ,67.0,2013JJ00
AM03  ,67.0,2014JJ00
AM03  ,68.0,2015JJ00
AM03  ,67.0,2016JJ00
AM03  ,67.0,2017JJ00
AM03  ,68.0,2018JJ00
AM03  ,68.0,2019JJ00
AM03  ,69.0,2020JJ00
AM03  ,69.0,2021JJ00
AM03  ,71.0,2022JJ00
AM03  ,71.0,2023JJ00
AM05  ,153.0,2013JJ00
AM05  ,150.0,2014JJ00
AM05  ,153.0,2015JJ00
AM05  ,153.0,2016JJ00
AM05  ,153.0,2017JJ00
AM05  ,154.0,2018JJ00
AM05  ,157.0,2019JJ00
AM05  ,156.0,2020JJ00
AM05  ,158.0,2021JJ00
AM05  ,163.0,2022JJ00
AM05  ,165.0,2023JJ00
AM06  ,144.0,2013JJ00
AM06  ,141.0,2014JJ00
AM06  ,142.0,2015JJ00
AM06  ,143.0,2016JJ00
AM06  ,146.0,2017JJ00
AM06  ,146.0,2018JJ00
AM06  ,148.0,2019JJ00
AM06  ,149.0,2020JJ00
AM06  ,149.0,2021JJ00
AM06  ,153.0,2022JJ00
AM06  ,156.0,2023JJ00
AM07  ,100.0,2013JJ00
AM07  ,99.0,2014JJ00
AM07  ,98.0,2015JJ00
AM07  ,99.0,2016JJ00
AM07  ,101.0,2017JJ00
AM07  ,101.0,2018JJ00
AM07  ,102.0,2019JJ00
AM07  ,103.0,2020JJ00
AM07  ,103.0,2021JJ00
AM07  ,106.0,2022JJ00
AM07  ,108.0,2023JJ00
AM08  ,86.0,2013JJ00
AM08  ,85.0,2014JJ00
AM08  ,86.0,2015JJ00
AM08  ,86.0,2016JJ00
AM08  ,88.0,2017JJ00
AM08  ,88.0,2018JJ00
AM08  ,88.0,2019JJ00
AM08  ,89.0,2020JJ00
AM08  ,89.0,2021JJ00
AM08  ,91.0,2022JJ00
AM08  ,94.0,2023JJ00
AM09  ,74.0,2013JJ00
AM09  ,73.0,2014JJ00
AM09  ,73.0,2015JJ00
AM09  ,73.0,2016JJ00
AM09  ,74.0,2017JJ00
AM09  ,74.0,2018JJ00
AM09  ,75.0,2019JJ00
AM09  ,76.0,2020JJ00
AM09  ,76.0,2021JJ00
AM09  ,78.0,2022JJ00
AM09  ,78.0,2023JJ00
AM10  ,60.0,2013JJ00
AM10  ,59.0,2014JJ00
AM10  ,60.0,2015JJ00
AM10  ,60.0,2016JJ00
AM10  ,61.0,2017JJ00
AM10  ,62.0,2018JJ00
AM10  ,64.0,2019JJ00
AM10  ,65.0,2020JJ00
AM10  ,65.0,2021JJ00
AM10  ,67.0,2022JJ00
AM10  ,68.0,2023JJ00
AM11  ,100.0,2013JJ00
AM11  ,98.0,2014JJ00
AM11  ,97.0,2015JJ00
AM11  ,99.0,2016JJ00
AM11  ,100.0,2017JJ00
AM11  ,102.0,2018JJ00
AM11  ,104.0,2019JJ00
AM11  ,106.0,2020JJ00
AM11  ,109.0,2021JJ00
AM11  ,112.0,2022JJ00
AM11  ,114.0,2023JJ00
AM12  ,59.0,2013JJ00
AM12  ,59.0,2014JJ00
AM12  ,59.0,2015JJ00
AM12  ,60.0,2016JJ00
AM12  ,61.0,2017JJ00
AM12  ,61.0,2018JJ00
AM12  ,63.0,2019JJ00
AM12  ,63.0,2020JJ00
AM12  ,63.0,2021JJ00
AM12  ,65.0,2022JJ00
AM12  ,67.0,2023JJ00
AM13  ,223.0,2013JJ00
AM13  ,222.0,2014JJ00
AM13  ,226.0,2015JJ00
AM13  ,226.0,2016JJ00
AM13  ,228.0,2017JJ00
AM13  ,232.0,2018JJ00
AM13  ,237.0,2019JJ00
AM13  ,238.0,2020JJ00
AM13  ,241.0,2021JJ00
AM13  ,247.0,2022JJ00
AM13  ,250.0,2023JJ00
AM14  ,84.0,2013JJ00
AM14  ,84.0,2014JJ00
AM14  ,85.0,2015JJ00
AM14  ,85.0,2016JJ00
AM14  ,86.0,2017JJ00
AM14  ,88.0,2018JJ00
AM14  ,89.0,2019JJ00
AM14  ,90.0,2020JJ00
AM14  ,91.0,2021JJ00
AM14  ,93.0,2022JJ00
AM14  ,95.0,2023JJ00
AM15  ,168.0,2013JJ00
AM15  ,166.0,2014JJ00
AM15  ,168.0,2015JJ00
AM15  ,169.0,2016JJ00
AM15  ,171.0,2017JJ00
AM15  ,172.0,2018JJ00
AM15  ,175.0,2019JJ00
AM15  ,176.0,2020JJ00
AM15  ,176.0,2021JJ00
AM15  ,178.0,2022JJ00
AM15  ,182.0,2023JJ00
AM17  ,85.0,2013JJ00
AM17  ,84.0,2014JJ00
AM17  ,85.0,2015JJ00
AM17  ,86.0,2016JJ00
AM17  ,86.0,2017JJ00
AM17  ,87.0,2018JJ00
AM17  ,89.0,2019JJ00
AM17  ,88.0,2020JJ00
AM17  ,90.0,2021JJ00
AM17  ,90.0,2022JJ00
AM17  ,93.0,2023JJ00
AM18  ,326.0,2013JJ00
AM18  ,326.0,2014JJ00
AM18  ,335.0,2015JJ00
AM18  ,343.0,2016JJ00
AM18  ,344.0,2017JJ00
AM18  ,350.0,2018JJ00
AM18  ,356.0,2019JJ00
AM18  ,360.0,2020JJ00
AM18  ,365.0,2021JJ00
AM18  ,380.0,2022JJ00
AM18  ,391.0,2023JJ00
AM19  ,139.0,2013JJ00
AM19  ,139.0,2014JJ00
AM19  ,140.0,2015JJ00
AM19  ,141.0,2016JJ00
AM19  ,143.0,2017JJ00
AM19  ,146.0,2018JJ00
AM19  ,148.0,2019JJ00
AM19  ,149.0,2020JJ00
AM19  ,150.0,2021JJ00
AM19  ,154.0,2022JJ00
AM19  ,158.0,2023JJ00
AM20  ,46.0,2013JJ00
AM20  ,47.0,2014JJ00
AM20  ,46.0,2015JJ00
AM20  ,46.0,2016JJ00
AM20  ,48.0,2017JJ00
AM20  ,48.0,2018JJ00
AM20  ,50.0,2019JJ00
AM20  ,51.0,2020JJ00
AM20  ,52.0,2021JJ00
AM20  ,53.0,2022JJ00
AM20  ,54.0,2023JJ00
AM21  ,192.0,2013JJ00
AM21  ,191.0,2014JJ00
AM21  ,194.0,2015JJ00
AM21  ,194.0,2016JJ00
AM21  ,195.0,2017JJ00
AM21  ,203.0,2018JJ00
AM21  ,208.0,2019JJ00
AM21  ,209.0,2020JJ00
AM21  ,216.0,2021JJ00
AM21  ,222.0,2022JJ00
AM21  ,229.0,2023JJ00
AM22  ,331.0,2013JJ00
AM22  ,330.0,2014JJ00
AM22  ,331.0,2015JJ00
AM22  ,331.0,2016JJ00
AM22  ,336.0,2017JJ00
AM22  ,342.0,2018JJ00
AM22  ,350.0,2019JJ00
AM22  ,354.0,2020JJ00
AM22  ,366.0,2021JJ00
AM22  ,371.0,2022JJ00
AM22  ,380.0,2023JJ00
AM23  ,71.0,2013JJ00
AM23  ,71.0,2014JJ00
AM23  ,70.0,2015JJ00
AM23  ,71.0,2016JJ00
AM23  ,71.0,2017JJ00
AM23  ,72.0,2018JJ00
AM23  ,73.0,2019JJ00
AM23  ,73.0,2020JJ00
AM23  ,75.0,2021JJ00
AM23  ,76.0,2022JJ00
AM23  ,77.0,2023JJ00
AM24  ,90.0,2013JJ00
AM24  ,90.0,2014JJ00
AM24  ,92.0,2015JJ00
AM24  ,92.0,2016JJ00
AM24  ,91.0,2017JJ00
AM24  ,93.0,2018JJ00
AM24  ,94.0,2019JJ00
AM24  ,95.0,2020JJ00
AM24  ,96.0,2021JJ00
AM24  ,97.0,2022JJ00
AM24  ,98.0,2023JJ00
AM25  ,173.0,2013JJ00
AM25  ,172.0,2014JJ00
AM25  ,172.0,2015JJ00
AM25  ,173.0,2016JJ00
AM25  ,174.0,2017JJ00
AM25  ,177.0,2018JJ00
AM25  ,180.0,2019JJ00
AM25  ,181.0,2020JJ00
AM25  ,181.0,2021JJ00
AM25  ,184.0,2022JJ00
AM25  ,187.0,2023JJ00
AM26  ,121.0,2013JJ00
AM26  ,120.0,2014JJ00
AM26  ,119.0,2015JJ00
AM26  ,121.0,2016JJ00
AM26  ,123.0,2017JJ00
AM26  ,123.0,2018JJ00
AM26  ,127.0,2019JJ00
AM26  ,130.0,2020JJ00
AM26  ,128.0,2021JJ00
AM26  ,131.0,2022JJ00
AM26  ,133.0,2023JJ00
AM27  ,153.0,2013JJ00
AM27  ,152.0,2014JJ00
AM27  ,153.0,2015JJ00
AM27  ,155.0,2016JJ00
AM27  ,157.0,2017JJ00
AM27  ,157.0,2018JJ00
AM27  ,161.0,2019JJ00
AM27  ,166.0,2020JJ00
AM27  ,163.0,2021JJ00
AM27  ,166.0,2022JJ00
AM27  ,169.0,2023JJ00
AM28  ,121.0,2013JJ00
AM28  ,120.0,2014JJ00
AM28  ,121.0,2015JJ00
AM28  ,122.0,2016JJ00
AM28  ,124.0,2017JJ00
AM28  ,126.0,2018JJ00
AM28  ,130.0,2019JJ00
AM28  ,132.0,2020JJ00
AM28  ,131.0,2021JJ00
AM28  ,134.0,2022JJ00
AM28  ,137.0,2023JJ00
AM29  ,69.0,2013JJ00
AM29  ,67.0,2014JJ00
AM29  ,68.0,2015JJ00
AM29  ,69.0,2016JJ00
AM29  ,70.0,2017JJ00
AM29  ,71.0,2018JJ00
AM29  ,71.0,2019JJ00
AM29  ,71.0,2020JJ00
AM29  ,71.0,2021JJ00
AM29  ,73.0,2022JJ00
AM29  ,74.0,2023JJ00
AM30  ,145.0,2013JJ00
AM30  ,142.0,2014JJ00
AM30  ,144.0,2015JJ00
AM30  ,143.0,2016JJ00
AM30  ,142.0,2017JJ00
AM30  ,145.0,2018JJ00
AM30  ,145.0,2019JJ00
AM30  ,143.0,2020JJ00
AM30  ,144.0,2021JJ00
AM30  ,145.0,2022JJ00
AM30  ,146.0,2023JJ00
AM32  ,62.0,2013JJ00
AM32  ,61.0,2014JJ00
AM32  ,62.0,2015JJ00
AM32  ,62.0,2016JJ00
AM32  ,63.0,2017JJ00
AM32  ,63.0,2018JJ00
AM32  ,65.0,2019JJ00
AM32  ,66.0,2020JJ00
AM32  ,66.0,2021JJ00
AM32  ,68.0,2022JJ00
AM32  ,69.0,2023JJ00
AM33  ,63.0,2013JJ00
AM33  ,62.0,2014JJ00
AM33  ,63.0,2015JJ00
AM33  ,62.0,2016JJ00
AM33  ,63.0,2017JJ00
AM33  ,64.0,2018JJ00
AM33  ,65.0,2019JJ00
AM33  ,65.0,2020JJ00
AM33  ,64.0,2021JJ00
AM33  ,65.0,2022JJ00
AM33  ,65.0,2023JJ00
AM34  ,91.0,2013JJ00
AM34  ,92.0,2014JJ00
AM34  ,92.0,2015JJ00
AM34  ,93.0,2016JJ00
AM34  ,94.0,2017JJ00
AM34  ,95.0,2018JJ00
AM34  ,96.0,2019JJ00
AM34  ,98.0,2020JJ00
AM34  ,98.0,2021JJ00
AM34  ,100.0,2022JJ00
AM34  ,102.0,2023JJ00
AM35  ,33.0,2013JJ00
AM35  ,33.0,2014JJ00
AM35  ,33.0,2015JJ00
AM35  ,33.0,2016JJ00
AM35  ,34.0,2017JJ00
AM35  ,34.0,2018JJ00
AM35  ,36.0,2019JJ00
AM35  ,36.0,2020JJ00
AM35  ,36.0,2021JJ00
AM35  ,37.0,2022JJ00
AM35  ,38.0,2023JJ00
AM36  ,135.0,2013JJ00
AM36  ,133.0,2014JJ00
AM36  ,135.0,2015JJ00
AM36  ,137.0,2016JJ00
AM36  ,139.0,2017JJ00
AM36  ,141.0,2018JJ00
AM36  ,144.0,2019JJ00
AM36  ,145.0,2020JJ00
AM36  ,146.0,2021JJ00
AM36  ,151.0,2022JJ00
AM36  ,152.0,2023JJ00
AM37  ,95.0,2013JJ00
AM37  ,94.0,2014JJ00
AM37  ,96.0,2015JJ00
AM37  ,97.0,2016JJ00
AM37  ,98.0,2017JJ00
AM37  ,99.0,2018JJ00
AM37  ,100.0,2019JJ00
AM37  ,100.0,2020JJ00
AM37  ,100.0,2021JJ00
AM37  ,102.0,2022JJ00
AM37  ,104.0,2023JJ00
AM38  ,83.0,2013JJ00
AM38  ,83.0,2014JJ00
AM38  ,83.0,2015JJ00
AM38  ,84.0,2016JJ00
AM38  ,85.0,2017JJ00
AM38  ,86.0,2018JJ00
AM38  ,88.0,2019JJ00
AM38  ,90.0,2020JJ00
AM38  ,91.0,2021JJ00
AM38  ,94.0,2022JJ00
AM38  ,96.0,2023JJ00
AM99  ,,2013JJ00
AM99  ,,2014JJ00
AM99  ,,2015JJ00
AM99  ,,2016JJ00
AM99  ,,2017JJ00
AM99  ,,2018JJ00
AM99  ,,2019JJ00
AM99  ,,2020JJ00
AM99  ,,2021JJ00
AM99  ,,2022JJ00
AM99  ,,2023JJ00
NL01  ,1614.0,2013JJ00
NL01  ,1579.0,2014JJ00
NL01  ,1604.0,2015JJ00
NL01  ,1610.0,2016JJ00
NL01  ,1629.0,2017JJ00
NL01  ,1649.0,2018JJ00
NL01  ,1682.0,2019JJ00
NL01  ,1662.0,2020JJ00
NL01  ,1676.0,2021JJ00
NL01  ,1755.0,2022JJ00
NL01  ,1808.0,2023JJ00
LD01  ,165.0,2013JJ00
LD01  ,161.0,2014JJ00
LD01  ,164.0,2015JJ00
LD01  ,164.0,2016JJ00
LD01  ,166.0,2017JJ00
LD01  ,169.0,2018JJ00
LD01  ,174.0,2019JJ00
LD01  ,170.0,2020JJ00
LD01  ,172.0,2021JJ00
LD01  ,183.0,2022JJ00
LD01  ,186.0,2023JJ00
LD02  ,353.0,2013JJ00
LD02  ,341.0,2014JJ00
LD02  ,346.0,2015JJ00
LD02  ,349.0,2016JJ00
LD02  ,357.0,2017JJ00
LD02  ,363.0,2018JJ00
LD02  ,367.0,2019JJ00
LD02  ,367.0,2020JJ00
LD02  ,373.0,2021JJ00
LD02  ,389.0,2022JJ00
LD02  ,403.0,2023JJ00
LD03  ,754.0,2013JJ00
LD03  ,743.0,2014JJ00
LD03  ,751.0,2015JJ00
LD03  ,757.0,2016JJ00
LD03  ,760.0,2017JJ00
LD03  ,767.0,2018JJ00
LD03  ,784.0,2019JJ00
LD03  ,774.0,2020JJ00
LD03  ,783.0,2021JJ00
LD03  ,822.0,2022JJ00
LD03  ,851.0,2023JJ00
LD04  ,341.0,2013JJ00
LD04  ,335.0,2014JJ00
LD04  ,343.0,2015JJ00
LD04  ,340.0,2016JJ00
LD04  ,346.0,2017JJ00
LD04  ,350.0,2018JJ00
LD04  ,358.0,2019JJ00
LD04  ,351.0,2020JJ00
LD04  ,348.0,2021JJ00
LD04  ,361.0,2022JJ00
LD04  ,369.0,2023JJ00
PV20  ,65.0,2013JJ00
PV20  ,63.0,2014JJ00
PV20  ,65.0,2015JJ00
PV20  ,65.0,2016JJ00
PV20  ,65.0,2017JJ00
PV20  ,65.0,2018JJ00
PV20  ,67.0,2019JJ00
PV20  ,64.0,2020JJ00
PV20  ,65.0,2021JJ00
PV20  ,70.0,2022JJ00
PV20  ,70.0,2023JJ00
PV21  ,60.0,2013JJ00
PV21  ,58.0,2014JJ00
PV21  ,59.0,2015JJ00
PV21  ,59.0,2016JJ00
PV21  ,60.0,2017JJ00
PV21  ,61.0,2018JJ00
PV21  ,63.0,2019JJ00
PV21  ,63.0,2020JJ00
PV21  ,62.0,2021JJ00
PV21  ,66.0,2022JJ00
PV21  ,68.0,2023JJ00
PV22  ,40.0,2013JJ00
PV22  ,40.0,2014JJ00
PV22  ,40.0,2015JJ00
PV22  ,40.0,2016JJ00
PV22  ,41.0,2017JJ00
PV22  ,42.0,2018JJ00
PV22  ,44.0,2019JJ00
PV22  ,44.0,2020JJ00
PV22  ,45.0,2021JJ00
PV22  ,47.0,2022JJ00
PV22  ,48.0,2023JJ00
PV23  ,113.0,2013JJ00
PV23  ,109.0,2014JJ00
PV23  ,111.0,2015JJ00
PV23  ,111.0,2016JJ00
PV23  ,114.0,2017JJ00
PV23  ,117.0,2018JJ00
PV23  ,119.0,2019JJ00
PV23  ,118.0,2020JJ00
PV23  ,122.0,2021JJ00
PV23  ,128.0,2022JJ00
PV23  ,132.0,2023JJ00
PV24  ,40.0,2013JJ00
PV24  ,39.0,2014JJ00
PV24  ,39.0,2015JJ00
PV24  ,40.0,2016JJ00
PV24  ,40.0,2017JJ00
PV24  ,41.0,2018JJ00
PV24  ,42.0,2019JJ00
PV24  ,41.0,2020JJ00
PV24  ,42.0,2021JJ00
PV24  ,44.0,2022JJ00
PV24  ,46.0,2023JJ00
PV25  ,199.0,2013JJ00
PV25  ,192.0,2014JJ00
PV25  ,196.0,2015JJ00
PV25  ,198.0,2016JJ00
PV25  ,203.0,2017JJ00
PV25  ,205.0,2018JJ00
PV25  ,206.0,2019JJ00
PV25  ,208.0,2020JJ00
PV25  ,209.0,2021JJ00
PV25  ,217.0,2022JJ00
PV25  ,225.0,2023JJ00
PV26  ,129.0,2013JJ00
PV26  ,127.0,2014JJ00
PV26  ,128.0,2015JJ00
PV26  ,130.0,2016JJ00
PV26  ,128.0,2017JJ00
PV26  ,132.0,2018JJ00
PV26  ,134.0,2019JJ00
PV26  ,132.0,2020JJ00
PV26  ,132.0,2021JJ00
PV26  ,140.0,2022JJ00
PV26  ,146.0,2023JJ00
PV27  ,255.0,2013JJ00
PV27  ,255.0,2014JJ00
PV27  ,256.0,2015JJ00
PV27  ,260.0,2016JJ00
PV27  ,261.0,2017JJ00
PV27  ,261.0,2018JJ00
PV27  ,263.0,2019JJ00
PV27  ,261.0,2020JJ00
PV27  ,265.0,2021JJ00
PV27  ,278.0,2022JJ00
PV27  ,288.0,2023JJ00
PV28  ,336.0,2013JJ00
PV28  ,328.0,2014JJ00
PV28  ,333.0,2015JJ00
PV28  ,332.0,2016JJ00
PV28  ,337.0,2017JJ00
PV28  ,339.0,2018JJ00
PV28  ,351.0,2019JJ00
PV28  ,346.0,2020JJ00
PV28  ,352.0,2021JJ00
PV28  ,368.0,2022JJ00
PV28  ,381.0,2023JJ00
PV29  ,33.0,2013JJ00
PV29  ,33.0,2014JJ00
PV29  ,35.0,2015JJ00
PV29  ,35.0,2016JJ00
PV29  ,35.0,2017JJ00
PV29  ,35.0,2018JJ00
PV29  ,36.0,2019JJ00
PV29  ,36.0,2020JJ00
PV29  ,35.0,2021JJ00
PV29  ,36.0,2022JJ00
