Kennziffer,Wert,Zeitbezug
03251000,1967.44,2018
03251000,2045.29,2019
03252000,1268.01,2000
03252000,1310.18,2001
03252000,1302.92,2002
03252000,1327.73,2003
03252000,1328.18,2004
03252000,1353.45,2005
03252000,1389.07,2006
03252000,1407.28,2007
03252000,1448.62,2008
03252000,1460.02,2009
03252000,1492.68,2010
03252000,1583.01,2011
03252000,1630.13,2012
03252000,1643.82,2013
03252000,1662.19,2014
03252000,1690.53,2015
03252000,1737.0,2016
03252000,1791.42,2017
03252000,1845.87,2018
03252000,1905.4,2019
03254000,1260.38,2000
03254000,1308.26,2001
03254000,1304.61,2002
03254000,1330.05,2003
03254000,1333.0,2004
03254000,1353.17,2005
03254000,1376.83,2006
03254000,1389.97,2007
03254000,1423.28,2008
03254000,1435.63,2009
03254000,1461.0,2010
03254000,1534.65,2011
03254000,1574.5,2012
03254000,1582.69,2013
03254000,1622.68,2014
03254000,1646.33,2015
03254000,1698.56,2016
03254000,1736.13,2017
03254000,1796.05,2018
03254000,1860.59,2019
03255000,1255.61,2000
03255000,1307.85,2001
03255000,1293.28,2002
03255000,1312.83,2003
03255000,1309.63,2004
03255000,1339.97,2005
03255000,1376.23,2006
03255000,1392.33,2007
03255000,1441.97,2008
03255000,1461.04,2009
03255000,1495.07,2010
03255000,1531.15,2011
03255000,1572.8,2012
03255000,1580.2,2013
03255000,1608.2,2014
03255000,1645.15,2015
03255000,1673.5,2016
03255000,1711.26,2017
03255000,1770.63,2018
03255000,1841.99,2019
03256000,1199.52,2000
03256000,1242.49,2001
03256000,1232.58,2002
03256000,1268.35,2003
03256000,1281.52,2004
03256000,1299.38,2005
03256000,1325.12,2006
03256000,1339.68,2007
03256000,1387.51,2008
03256000,1401.03,2009
03256000,1441.91,2010
03256000,1508.18,2011
03256000,1554.44,2012
03256000,1589.68,2013
03256000,1620.1,2014
03256000,1646.37,2015
03256000,1665.46,2016
03256000,1734.32,2017
03256000,1777.96,2018
03256000,1851.16,2019
03257000,1276.58,2000
03257000,1343.44,2001
03257000,1326.99,2002
03257000,1356.82,2003
03257000,1342.75,2004
03257000,1369.8,2005
03257000,1391.6,2006
03257000,1401.79,2007
03257000,1440.6,2008
03257000,1460.8,2009
03257000,1487.36,2010
03257000,1568.15,2011
03257000,1617.44,2012
03257000,1638.85,2013
03257000,1670.51,2014
03257000,1694.41,2015
03257000,1727.69,2016
03257000,1781.62,2017
03257000,1844.2,2018
03257000,1903.62,2019
03351000,1200.37,2000
03351000,1257.67,2001
03351000,1202.28,2002
03351000,1178.67,2003
03351000,1154.5,2004
03351000,1198.18,2005
03351000,1264.62,2006
03351000,1352.88,2007
03351000,1390.73,2008
03351000,1402.78,2009
03351000,1429.5,2010
03351000,1498.28,2011
03351000,1539.78,2012
03351000,1567.67,2013
03351000,1596.31,2014
03351000,1609.69,2015
03351000,1663.26,2016
03351000,1693.78,2017
03351000,1746.79,2018
03351000,1805.38,2019
03352000,1189.71,2000
03352000,1243.95,2001
03352000,1230.17,2002
03352000,1259.76,2003
03352000,1272.48,2004
03352000,1312.45,2005
03352000,1356.75,2006
03352000,1389.08,2007
03352000,1437.53,2008
03352000,1449.99,2009
03352000,1491.24,2010
03352000,1563.9,2011
03352000,1599.79,2012
03352000,1624.76,2013
03352000,1657.54,2014
03352000,1681.45,2015
03352000,1733.26,2016
03352000,1830.8,2017
03352000,1879.71,2018
03352000,1951.89,2019
03353000,1466.18,2000
03353000,1545.1,2001
03353000,1548.63,2002
03353000,1613.28,2003
03353000,1626.84,2004
03353000,1665.2,2005
03353000,1695.44,2006
03353000,1692.52,2007
03353000,1718.72,2008
03353000,1734.05,2009
03353000,1749.52,2010
03353000,1857.37,2011
03353000,1889.82,2012
03353000,1920.66,2013
03353000,1947.07,2014
03353000,1976.0,2015
03353000,2018.09,2016
03353000,2083.68,2017
03353000,2156.9,2018
03353000,2211.69,2019
03354000,1125.85,2000
03354000,1178.06,2001
03354000,1175.91,2002
03354000,1215.51,2003
03354000,1237.84,2004
03354000,1269.87,2005
03354000,1312.3,2006
03354000,1338.38,2007
03354000,1381.42,2008
03354000,1364.02,2009
03354000,1398.64,2010
03354000,1458.98,2011
03354000,1494.73,2012
03354000,1527.56,2013
03354000,1559.43,2014
03354000,1556.09,2015
03354000,1628.57,2016
03354000,1702.76,2017
03354000,1735.42,2018
03354000,1810.18,2019
03355000,1185.75,2000
03355000,1241.06,2001
03355000,1238.23,2002
03355000,1275.44,2003
03355000,1284.11,2004
03355000,1307.33,2005
03355000,1332.28,2006
03355000,1341.45,2007
03355000,1383.63,2008
03355000,1401.25,2009
03355000,1439.99,2010
03355000,1507.71,2011
03355000,1536.52,2012
03355000,1554.61,2013
03355000,1621.64,2014
03355000,1612.88,2015
03355000,1679.71,2016
03355000,1736.42,2017
03355000,1795.06,2018
03355000,1849.0,2019
03356000,1299.57,2000
03356000,1357.63,2001
03356000,1349.77,2002
03356000,1383.94,2003
03356000,1384.28,2004
03356000,1415.72,2005
03356000,1455.88,2006
03356000,1468.04,2007
03356000,1500.56,2008
03356000,1516.83,2009
03356000,1550.68,2010
03356000,1613.82,2011
03356000,1648.8,2012
03356000,1685.19,2013
03356000,1717.98,2014
03356000,1734.78,2015
03356000,1815.45,2016
03356000,1878.66,2017
03356000,1938.57,2018
03356000,1997.53,2019
03357000,1207.01,2000
03357000,1266.6,2001
03357000,1248.08,2002
03357000,1276.22,2003
03357000,1292.64,2004
03357000,1336.7,2005
03357000,1378.26,2006
03357000,1404.88,2007
03357000,1447.31,2008
03357000,1453.93,2009
03357000,1488.1,2010
03357000,1577.24,2011
03357000,1629.08,2012
03357000,1673.25,2013
03357000,1700.95,2014
03357000,1729.79,2015
03357000,1777.54,2016
03357000,1853.83,2017
03357000,1904.14,2018
03357000,1976.76,2019
03358000,1185.54,2000
03358000,1234.94,2001
03358000,1230.23,2002
03358000,1264.05,2003
03358000,1273.07,2004
03358000,1293.4,2005
03358000,1324.18,2006
03358000,1338.2,2007
03358000,1377.53,2008
03358000,1390.36,2009
03358000,1424.36,2010
03358000,1513.83,2011
03358000,1554.38,2012
03358000,1579.22,2013
03358000,1618.53,2014
03358000,1608.86,2015
03358000,1672.61,2016
03358000,1733.7,2017
03358000,1780.57,2018
03358000,1830.55,2019
03359000,1308.74,2000
03359000,1368.84,2001
03359000,1359.35,2002
03359000,1390.95,2003
03359000,1403.74,2004
03359000,1439.61,2005
03359000,1476.56,2006
03359000,1500.77,2007
03359000,1534.89,2008
03359000,1541.6,2009
03359000,1578.86,2010
03359000,1645.51,2011
03359000,1676.6,2012
03359000,1706.9,2013
03359000,1742.88,2014
03359000,1763.72,2015
03359000,1809.11,2016
03359000,1877.79,2017
03359000,1927.46,2018
03359000,1989.83,2019
03360000,1176.47,2000
03360000,1224.96,2001
03360000,1217.7,2002
03360000,1249.67,2003
03360000,1261.94,2004
03360000,1280.27,2005
03360000,1305.48,2006
03360000,1323.74,2007
03360000,1386.45,2008
03360000,1396.7,2009
03360000,1439.22,2010
03360000,1516.31,2011
03360000,1559.91,2012
03360000,1610.23,2013
03360000,1618.91,2014
03360000,1621.31,2015
03360000,1655.23,2016
03360000,1724.03,2017
03360000,1768.98,2018
03360000,1843.45,2019
03361000,1358.7,2000
03361000,1431.45,2001
03361000,1411.88,2002
03361000,1454.43,2003
03361000,1450.34,2004
03361000,1503.08,2005
03361000,1552.41,2006
03361000,1576.93,2007
03361000,1614.19,2008
03361000,1636.45,2009
03361000,1651.34,2010
03361000,1724.14,2011
03361000,1762.51,2012
03361000,1786.3,2013
03361000,1809.37,2014
