Kennziffer,Wert,Zeitbezug
010580034,25.83,2020
010580043,23.45,2013
010580043,23.13,2014
010580043,22.0,2015
010580043,22.35,2016
010580043,21.47,2017
010580043,21.22,2018
010580043,20.97,2019
010580043,21.35,2020
010580092,25.49,2013
010580092,25.54,2014
010580092,25.01,2015
010580092,25.64,2016
010580092,24.99,2017
010580092,24.74,2018
010580092,24.96,2019
010580092,25.74,2020
010580135,25.8,2013
010580135,25.38,2014
010580135,24.56,2015
010580135,25.16,2016
010580135,24.78,2017
010580135,24.92,2018
010580135,24.97,2019
010580135,25.84,2020
010580169,30.68,2013
010580169,29.98,2014
010580169,29.97,2015
010580169,31.47,2016
010580169,30.36,2017
010580169,29.87,2018
010580169,30.34,2019
010580169,31.42,2020
010585803,31.4,2013
010585803,31.79,2014
010585803,31.65,2015
010585803,33.46,2016
010585803,33.12,2017
010585803,33.37,2018
010585803,34.23,2019
010585803,35.79,2020
010585822,31.4,2013
010585822,30.91,2014
010585822,30.29,2015
010585822,31.67,2016
010585822,30.71,2017
010585822,30.25,2018
010585822,30.5,2019
010585822,31.82,2020
010585824,31.43,2013
010585824,31.8,2014
010585824,31.64,2015
010585824,33.22,2016
010585824,32.32,2017
010585824,32.19,2018
010585824,32.69,2019
010585824,33.86,2020
010585830,29.41,2013
010585830,30.13,2014
010585830,29.34,2015
010585830,30.22,2016
010585830,28.78,2017
010585830,28.36,2018
010585830,28.56,2019
010585830,29.8,2020
010585833,30.85,2013
010585833,29.92,2014
010585833,29.09,2015
010585833,30.2,2016
010585833,29.12,2017
010585833,28.97,2018
010585833,29.1,2019
010585833,30.17,2020
010585847,34.23,2013
010585847,33.33,2014
010585847,32.59,2015
010585847,34.1,2016
010585847,33.16,2017
010585847,33.23,2018
010585847,33.51,2019
010585847,34.78,2020
010585853,32.49,2013
010585853,32.03,2014
010585853,30.95,2015
010585853,32.09,2016
010585853,31.41,2017
010585853,31.22,2018
010585853,31.44,2019
010585853,32.37,2020
010585859,28.53,2013
010585859,28.44,2014
010585859,27.78,2015
010585859,29.07,2016
010585859,28.75,2017
010585859,28.88,2018
010585859,29.53,2019
010585859,30.67,2020
010585864,30.02,2013
010585864,29.92,2014
010585864,29.25,2015
010585864,30.46,2016
010585864,29.43,2017
010585864,29.41,2018
010585864,29.72,2019
010585864,31.07,2020
010585888,32.19,2013
010585888,31.61,2014
010585888,31.09,2015
010585888,32.42,2016
010585888,31.65,2017
010585888,31.29,2018
010585888,31.55,2019
010585888,32.73,2020
010585889,30.93,2013
010585889,30.53,2014
010585889,29.91,2015
010585889,31.14,2016
010585889,30.01,2017
010585889,29.59,2018
010585889,29.95,2019
010585889,31.08,2020
010585890,31.9,2013
010585890,31.9,2014
010585890,31.21,2015
010585890,32.73,2016
010585890,32.1,2017
010585890,32.02,2018
010585890,32.86,2019
010585890,34.46,2020
010585893,30.79,2013
010585893,30.58,2014
010585893,30.07,2015
010585893,31.65,2016
010585893,30.85,2017
010585893,30.78,2018
010585893,30.96,2019
010585893,32.36,2020
010585895,32.36,2013
010585895,32.03,2014
010585895,31.3,2015
010585895,32.84,2016
010585895,32.02,2017
010585895,31.56,2018
010585895,31.72,2019
010585895,32.95,2020
010590045,24.82,2013
010590045,24.63,2014
010590045,23.66,2015
010590045,23.77,2016
010590045,22.87,2017
010590045,22.41,2018
010590045,22.09,2019
010590045,22.71,2020
010590075,23.02,2013
010590075,22.23,2014
010590075,21.35,2015
010590075,21.32,2016
010590075,21.07,2017
010590075,21.27,2018
010590075,21.04,2019
010590075,21.37,2020
010590113,21.72,2013
010590113,21.41,2014
010590113,20.28,2015
010590113,20.41,2016
010590113,19.65,2017
010590113,19.86,2018
010590113,20.07,2019
010590113,20.64,2020
010590120,26.87,2013
010590120,26.79,2014
010590120,26.23,2015
010590120,26.45,2016
010590120,25.81,2017
010590120,25.76,2018
010590120,25.53,2019
010590120,26.23,2020
010590183,35.7,2013
010590183,34.21,2014
010590183,33.13,2015
010590183,33.26,2016
010590183,32.7,2017
010590183,32.62,2018
010590183,32.88,2019
010590183,34.34,2020
010595912,36.03,2013
010595912,34.69,2014
010595912,34.37,2015
010595912,35.63,2016
010595912,34.52,2017
010595912,34.45,2018
010595912,34.85,2019
010595912,36.28,2020
010595915,32.04,2013
010595915,30.79,2014
010595915,30.14,2015
010595915,30.96,2016
010595915,29.76,2017
010595915,29.88,2018
010595915,30.13,2019
010595915,31.33,2020
010595919,33.24,2013
010595919,32.81,2014
010595919,32.07,2015
010595919,33.1,2016
010595919,32.28,2017
010595919,32.14,2018
010595919,32.73,2019
010595919,34.1,2020
010595920,28.74,2013
010595920,27.52,2014
010595920,26.94,2015
010595920,27.7,2016
010595920,27.62,2017
010595920,27.72,2018
010595920,28.33,2019
